contradiction	Cup and perfume lie on table. Sarah asked for perfume.	Sarah also asked for cup.
contradiction	Pitcher and cookie lie on table. Louise asked for cookie.	Louise also asked for pitcher.
contradiction	Face wash and laptop lie on table. Judith asked for laptop.	Judith also asked for face wash.
contradiction	Food and flower pot lie on table. Brian asked for flower pot.	Brian also asked for food.
contradiction	Pin and food lie on table. Francis asked for food.	Francis also asked for pin.
contradiction	Bowl and phone lie on table. Richard asked for phone.	Richard also asked for bowl.
contradiction	Mousepad and glass lie on table. Michael asked for glass.	Michael also asked for mousepad.
contradiction	Face wash and file lie on table. Lynn asked for file.	Lynn also asked for face wash.
contradiction	Eyeliner and serviette lie on table. Matt asked for serviette.	Matt also asked for eyeliner.
contradiction	Food and eyeliner lie on table. Alan asked for eyeliner.	Alan also asked for food.
contradiction	Cup and silverware lie on table. Deborah asked for silverware.	Deborah also asked for cup.
contradiction	Knife and glass lie on table. Ryan asked for glass.	Ryan also asked for knife.
contradiction	Knife and pin lie on table. Dan asked for pin.	Dan also asked for knife.
contradiction	Coaster and cookie lie on table. Jack asked for cookie.	Jack also asked for coaster.
contradiction	Fork and cup lie on table. Ken asked for cup.	Ken also asked for fork.
contradiction	Glass and book lie on table. Bill asked for book.	Bill also asked for glass.
contradiction	Napkin and coaster lie on table. Bill asked for coaster.	Bill also asked for napkin.
contradiction	Notebook and bowl lie on table. Fred asked for bowl.	Fred also asked for notebook.
contradiction	Cookie and flower pot lie on table. Emma asked for flower pot.	Emma also asked for cookie.
contradiction	Cup and laptop lie on table. Emma asked for laptop.	Emma also asked for cup.
contradiction	Book and eyeliner lie on table. Jason asked for eyeliner.	Jason also asked for book.
contradiction	Toothbrush and cup lie on table. Katherine asked for cup.	Katherine also asked for toothbrush.
contradiction	Toothbrush and fork lie on table. Michael asked for fork.	Michael also asked for toothbrush.
contradiction	Mousepad and flower pot lie on table. Lucy asked for flower pot.	Lucy also asked for mousepad.
contradiction	Laptop and face wash lie on table. Nick asked for face wash.	Nick also asked for laptop.
contradiction	Coaster and perfume lie on table. Mark asked for perfume.	Mark also asked for coaster.
contradiction	Cookie and mousepad lie on table. Walter asked for mousepad.	Walter also asked for cookie.
contradiction	Eyeliner and phone lie on table. Jean asked for phone.	Jean also asked for eyeliner.
contradiction	Knife and notebook lie on table. Ryan asked for notebook.	Ryan also asked for knife.
contradiction	Notebook and file lie on table. Ruth asked for file.	Ruth also asked for notebook.
contradiction	Glass and eyeliner lie on table. Barbara asked for eyeliner.	Barbara also asked for glass.
contradiction	Bottle and cookie lie on table. Bruce asked for cookie.	Bruce also asked for bottle.
contradiction	Mousepad and toothbrush lie on table. Steve asked for toothbrush.	Steve also asked for mousepad.
contradiction	Mousepad and snack lie on table. Stephen asked for snack.	Stephen also asked for mousepad.
contradiction	File and phone lie on table. Francis asked for phone.	Francis also asked for file.
contradiction	Silverware and cookie lie on table. Frederick asked for cookie.	Frederick also asked for silverware.
contradiction	Food and mousepad lie on table. Steve asked for mousepad.	Steve also asked for food.
contradiction	Toothpaste and book lie on table. Louise asked for book.	Louise also asked for toothpaste.
contradiction	Toothpaste and eyeliner lie on table. Dan asked for eyeliner.	Dan also asked for toothpaste.
contradiction	Toothbrush and fork lie on table. Rose asked for fork.	Rose also asked for toothbrush.
contradiction	Food and silverware lie on table. Ron asked for silverware.	Ron also asked for food.
contradiction	Snack and laptop lie on table. Thomas asked for laptop.	Thomas also asked for snack.
contradiction	Serviette and snack lie on table. Martha asked for snack.	Martha also asked for serviette.
contradiction	Silverware and file lie on table. Andrea asked for file.	Andrea also asked for silverware.
contradiction	Pin and book lie on table. Fred asked for book.	Fred also asked for pin.
contradiction	Key and pitcher lie on table. Sally asked for pitcher.	Sally also asked for key.
contradiction	Pin and spoon lie on table. Harry asked for spoon.	Harry also asked for pin.
contradiction	Bottle and snack lie on table. Carl asked for snack.	Carl also asked for bottle.
contradiction	Bowl and file lie on table. Matthew asked for file.	Matthew also asked for bowl.
contradiction	Pitcher and book lie on table. Kenneth asked for book.	Kenneth also asked for pitcher.
contradiction	Glass and pin lie on table. Emma asked for pin.	Emma also asked for glass.
contradiction	Spoon and cup lie on table. Ed asked for cup.	Ed also asked for spoon.
contradiction	Key and book lie on table. Lawrence asked for book.	Lawrence also asked for key.
contradiction	Perfume and serviette lie on table. Bob asked for serviette.	Bob also asked for perfume.
contradiction	Serviette and glass lie on table. Linda asked for glass.	Linda also asked for serviette.
contradiction	Snack and plate lie on table. Helen asked for plate.	Helen also asked for snack.
contradiction	Toothbrush and toothpaste lie on table. Sue asked for toothpaste.	Sue also asked for toothbrush.
contradiction	Snack and notebook lie on table. Simon asked for notebook.	Simon also asked for snack.
contradiction	Laptop and cookie lie on table. Pamela asked for cookie.	Pamela also asked for laptop.
contradiction	Eyeliner and file lie on table. Harold asked for file.	Harold also asked for eyeliner.
contradiction	Bowl and napkin lie on table. Fred asked for napkin.	Fred also asked for bowl.
contradiction	Mousepad and book lie on table. Ashley asked for book.	Ashley also asked for mousepad.
contradiction	Perfume and face wash lie on table. Diana asked for face wash.	Diana also asked for perfume.
contradiction	Cookie and bowl lie on table. Roger asked for bowl.	Roger also asked for cookie.
contradiction	Serviette and laptop lie on table. Carol asked for laptop.	Carol also asked for serviette.
contradiction	Food and knife lie on table. Henry asked for knife.	Henry also asked for food.
contradiction	Book and food lie on table. Rebecca asked for food.	Rebecca also asked for book.
contradiction	Napkin and phone lie on table. Grace asked for phone.	Grace also asked for napkin.
contradiction	Mousepad and snack lie on table. Emily asked for snack.	Emily also asked for mousepad.
contradiction	Eyeliner and book lie on table. Larry asked for book.	Larry also asked for eyeliner.
contradiction	File and glass lie on table. Laura asked for glass.	Laura also asked for file.
contradiction	Napkin and face wash lie on table. Margaret asked for face wash.	Margaret also asked for napkin.
contradiction	Silverware and pin lie on table. Dorothy asked for pin.	Dorothy also asked for silverware.
contradiction	Napkin and book lie on table. Christine asked for book.	Christine also asked for napkin.
contradiction	Fork and phone lie on table. Steve asked for phone.	Steve also asked for fork.
contradiction	Flower pot and knife lie on table. Billy asked for knife.	Billy also asked for flower pot.
contradiction	Face wash and coaster lie on table. Eric asked for coaster.	Eric also asked for face wash.
contradiction	Spoon and bowl lie on table. Charles asked for bowl.	Charles also asked for spoon.
contradiction	Flower pot and coaster lie on table. Anthony asked for coaster.	Anthony also asked for flower pot.
contradiction	Notebook and snack lie on table. Lauren asked for snack.	Lauren also asked for notebook.
contradiction	Coaster and notebook lie on table. Keith asked for notebook.	Keith also asked for coaster.
contradiction	Silverware and pitcher lie on table. Anne asked for pitcher.	Anne also asked for silverware.
contradiction	Spoon and coaster lie on table. Louis asked for coaster.	Louis also asked for spoon.
contradiction	Snack and face wash lie on table. Andrew asked for face wash.	Andrew also asked for snack.
contradiction	Bottle and serviette lie on table. Johnny asked for serviette.	Johnny also asked for bottle.
contradiction	Toothpaste and toothbrush lie on table. Ruth asked for toothbrush.	Ruth also asked for toothpaste.
contradiction	Cup and toothbrush lie on table. Alan asked for toothbrush.	Alan also asked for cup.
contradiction	Fork and glass lie on table. Christopher asked for glass.	Christopher also asked for fork.
contradiction	Bottle and file lie on table. Angela asked for file.	Angela also asked for bottle.
contradiction	Toothbrush and phone lie on table. Katherine asked for phone.	Katherine also asked for toothbrush.
contradiction	Food and notebook lie on table. Sam asked for notebook.	Sam also asked for food.
contradiction	Book and toothbrush lie on table. Melissa asked for toothbrush.	Melissa also asked for book.
contradiction	Food and flower pot lie on table. Jerry asked for flower pot.	Jerry also asked for food.
contradiction	Knife and key lie on table. Henry asked for key.	Henry also asked for knife.
contradiction	Food and perfume lie on table. Bobby asked for perfume.	Bobby also asked for food.
contradiction	Toothbrush and spoon lie on table. Jennifer asked for spoon.	Jennifer also asked for toothbrush.
contradiction	File and spoon lie on table. Paul asked for spoon.	Paul also asked for file.
contradiction	Perfume and eyeliner lie on table. Mike asked for eyeliner.	Mike also asked for perfume.
contradiction	Eyeliner and silverware lie on table. Stephen asked for silverware.	Stephen also asked for eyeliner.
contradiction	Laptop and key lie on table. Hugh asked for key.	Hugh also asked for laptop.
contradiction	Key and fork lie on table. Alan asked for fork.	Alan also asked for key.
contradiction	Perfume and mousepad lie on table. Tony asked for mousepad.	Tony also asked for perfume.
contradiction	Pin and bowl lie on table. Jonathan asked for bowl.	Jonathan also asked for pin.
contradiction	Coaster and snack lie on table. Roger asked for snack.	Roger also asked for coaster.
contradiction	Bottle and pin lie on table. Stephanie asked for pin.	Stephanie also asked for bottle.
contradiction	Snack and coaster lie on table. Bill asked for coaster.	Bill also asked for snack.
contradiction	Toothbrush and bottle lie on table. Eric asked for bottle.	Eric also asked for toothbrush.
contradiction	Cup and plate lie on table. Ralph asked for plate.	Ralph also asked for cup.
contradiction	Glass and spoon lie on table. Amy asked for spoon.	Amy also asked for glass.
contradiction	Knife and toothbrush lie on table. Sally asked for toothbrush.	Sally also asked for knife.
contradiction	Key and eyeliner lie on table. Kate asked for eyeliner.	Kate also asked for key.
contradiction	Snack and napkin lie on table. Edwin asked for napkin.	Edwin also asked for snack.
contradiction	Serviette and perfume lie on table. Keith asked for perfume.	Keith also asked for serviette.
contradiction	Serviette and laptop lie on table. Johnny asked for laptop.	Johnny also asked for serviette.
contradiction	Mousepad and plate lie on table. Emma asked for plate.	Emma also asked for mousepad.
contradiction	Plate and notebook lie on table. Ed asked for notebook.	Ed also asked for plate.
contradiction	Cookie and bowl lie on table. Mary asked for bowl.	Mary also asked for cookie.
contradiction	Coaster and toothbrush lie on table. Patrick asked for toothbrush.	Patrick also asked for coaster.
contradiction	Cookie and book lie on table. Gary asked for book.	Gary also asked for cookie.
contradiction	Cookie and mousepad lie on table. Brian asked for mousepad.	Brian also asked for cookie.
contradiction	Pitcher and face wash lie on table. Linda asked for face wash.	Linda also asked for pitcher.
contradiction	Notebook and bowl lie on table. Patrick asked for bowl.	Patrick also asked for notebook.
contradiction	Toothbrush and pin lie on table. Ben asked for pin.	Ben also asked for toothbrush.
contradiction	Cookie and notebook lie on table. Ron asked for notebook.	Ron also asked for cookie.
contradiction	Perfume and plate lie on table. Frank asked for plate.	Frank also asked for perfume.
contradiction	Toothpaste and silverware lie on table. Steven asked for silverware.	Steven also asked for toothpaste.
contradiction	Toothbrush and bottle lie on table. Suzanne asked for bottle.	Suzanne also asked for toothbrush.
contradiction	Snack and bottle lie on table. Greg asked for bottle.	Greg also asked for snack.
contradiction	Plate and mousepad lie on table. Julie asked for mousepad.	Julie also asked for plate.
contradiction	Serviette and phone lie on table. Tim asked for phone.	Tim also asked for serviette.
contradiction	Mousepad and bowl lie on table. Cynthia asked for bowl.	Cynthia also asked for mousepad.
contradiction	Pin and bottle lie on table. Colin asked for bottle.	Colin also asked for pin.
contradiction	Phone and plate lie on table. Christopher asked for plate.	Christopher also asked for phone.
contradiction	Knife and pitcher lie on table. Grace asked for pitcher.	Grace also asked for knife.
contradiction	Glass and fork lie on table. Martin asked for fork.	Martin also asked for glass.
contradiction	Bowl and pin lie on table. Don asked for pin.	Don also asked for bowl.
contradiction	Silverware and eyeliner lie on table. Jimmy asked for eyeliner.	Jimmy also asked for silverware.
contradiction	Bowl and file lie on table. Thomas asked for file.	Thomas also asked for bowl.
contradiction	Key and knife lie on table. Robin asked for knife.	Robin also asked for key.
contradiction	Snack and serviette lie on table. Scott asked for serviette.	Scott also asked for snack.
contradiction	Toothpaste and laptop lie on table. Annie asked for laptop.	Annie also asked for toothpaste.
contradiction	Napkin and snack lie on table. Arthur asked for snack.	Arthur also asked for napkin.
contradiction	Perfume and silverware lie on table. Robert asked for silverware.	Robert also asked for perfume.
contradiction	Spoon and pin lie on table. Andrew asked for pin.	Andrew also asked for spoon.
contradiction	Eyeliner and bottle lie on table. Jerry asked for bottle.	Jerry also asked for eyeliner.
contradiction	Key and flower pot lie on table. Kathy asked for flower pot.	Kathy also asked for key.
contradiction	Spoon and mousepad lie on table. Howard asked for mousepad.	Howard also asked for spoon.
contradiction	Knife and file lie on table. Judy asked for file.	Judy also asked for knife.
contradiction	Knife and key lie on table. Philip asked for key.	Philip also asked for knife.
contradiction	Serviette and plate lie on table. Harold asked for plate.	Harold also asked for serviette.
contradiction	Face wash and perfume lie on table. Lauren asked for perfume.	Lauren also asked for face wash.
contradiction	Snack and face wash lie on table. Greg asked for face wash.	Greg also asked for snack.
contradiction	Face wash and phone lie on table. Florence asked for phone.	Florence also asked for face wash.
contradiction	Flower pot and cup lie on table. Ellen asked for cup.	Ellen also asked for flower pot.
contradiction	Mousepad and snack lie on table. Ralph asked for snack.	Ralph also asked for mousepad.
contradiction	Toothpaste and snack lie on table. Carol asked for snack.	Carol also asked for toothpaste.
contradiction	Cup and pin lie on table. Carolyn asked for pin.	Carolyn also asked for cup.
contradiction	Plate and toothpaste lie on table. Jane asked for toothpaste.	Jane also asked for plate.
contradiction	Face wash and silverware lie on table. Steven asked for silverware.	Steven also asked for face wash.
contradiction	Serviette and food lie on table. Sarah asked for food.	Sarah also asked for serviette.
contradiction	Cookie and file lie on table. Greg asked for file.	Greg also asked for cookie.
contradiction	Pin and toothbrush lie on table. Maria asked for toothbrush.	Maria also asked for pin.
contradiction	Eyeliner and key lie on table. Bruce asked for key.	Bruce also asked for eyeliner.
contradiction	Silverware and mousepad lie on table. Tim asked for mousepad.	Tim also asked for silverware.
contradiction	Toothpaste and plate lie on table. Ron asked for plate.	Ron also asked for toothpaste.
contradiction	Bowl and face wash lie on table. Deborah asked for face wash.	Deborah also asked for bowl.
contradiction	Bowl and plate lie on table. Dan asked for plate.	Dan also asked for bowl.
contradiction	Toothpaste and fork lie on table. Thomas asked for fork.	Thomas also asked for toothpaste.
contradiction	Toothpaste and notebook lie on table. Brian asked for notebook.	Brian also asked for toothpaste.
contradiction	Perfume and book lie on table. Edward asked for book.	Edward also asked for perfume.
contradiction	Notebook and laptop lie on table. Sophie asked for laptop.	Sophie also asked for notebook.
contradiction	Food and eyeliner lie on table. Eleanor asked for eyeliner.	Eleanor also asked for food.
contradiction	Napkin and bottle lie on table. Margaret asked for bottle.	Margaret also asked for napkin.
contradiction	Face wash and perfume lie on table. Ashley asked for perfume.	Ashley also asked for face wash.
contradiction	Pin and spoon lie on table. Bobby asked for spoon.	Bobby also asked for pin.
contradiction	Laptop and book lie on table. Janet asked for book.	Janet also asked for laptop.
contradiction	Cup and pitcher lie on table. Cynthia asked for pitcher.	Cynthia also asked for cup.
contradiction	Serviette and pitcher lie on table. Steve asked for pitcher.	Steve also asked for serviette.
contradiction	Toothpaste and silverware lie on table. Diane asked for silverware.	Diane also asked for toothpaste.
contradiction	Phone and serviette lie on table. Amanda asked for serviette.	Amanda also asked for phone.
contradiction	Flower pot and face wash lie on table. Alexander asked for face wash.	Alexander also asked for flower pot.
contradiction	Cup and serviette lie on table. Alexander asked for serviette.	Alexander also asked for cup.
contradiction	Bottle and serviette lie on table. Kathy asked for serviette.	Kathy also asked for bottle.
contradiction	Napkin and serviette lie on table. Simon asked for serviette.	Simon also asked for napkin.
contradiction	Face wash and notebook lie on table. Susan asked for notebook.	Susan also asked for face wash.
contradiction	Knife and food lie on table. Evelyn asked for food.	Evelyn also asked for knife.
contradiction	Mousepad and glass lie on table. Sara asked for glass.	Sara also asked for mousepad.
contradiction	Bowl and book lie on table. Carl asked for book.	Carl also asked for bowl.
contradiction	Knife and key lie on table. Paul asked for key.	Paul also asked for knife.
contradiction	Face wash and coaster lie on table. Kate asked for coaster.	Kate also asked for face wash.
contradiction	File and toothbrush lie on table. Donald asked for toothbrush.	Donald also asked for file.
contradiction	Face wash and flower pot lie on table. Tim asked for flower pot.	Tim also asked for face wash.
contradiction	Eyeliner and notebook lie on table. Harriet asked for notebook.	Harriet also asked for eyeliner.
contradiction	Plate and mousepad lie on table. Lynn asked for mousepad.	Lynn also asked for plate.
contradiction	Perfume and flower pot lie on table. Marie asked for flower pot.	Marie also asked for perfume.
contradiction	Glass and bottle lie on table. Al asked for bottle.	Al also asked for glass.
contradiction	Key and book lie on table. Mary asked for book.	Mary also asked for key.
contradiction	Food and cookie lie on table. Caroline asked for cookie.	Caroline also asked for food.
contradiction	File and napkin lie on table. Larry asked for napkin.	Larry also asked for file.
contradiction	Spoon and perfume lie on table. Richard asked for perfume.	Richard also asked for spoon.
contradiction	Face wash and pitcher lie on table. Lynn asked for pitcher.	Lynn also asked for face wash.
contradiction	Flower pot and phone lie on table. Mark asked for phone.	Mark also asked for flower pot.
contradiction	Cup and pitcher lie on table. Tom asked for pitcher.	Tom also asked for cup.
contradiction	Notebook and cookie lie on table. Walter asked for cookie.	Walter also asked for notebook.
contradiction	Cup and fork lie on table. Alan asked for fork.	Alan also asked for cup.
contradiction	Pitcher and knife lie on table. Kathleen asked for knife.	Kathleen also asked for pitcher.
contradiction	Toothbrush and fork lie on table. Roger asked for fork.	Roger also asked for toothbrush.
contradiction	Food and coaster lie on table. Walter asked for coaster.	Walter also asked for food.
contradiction	Notebook and pitcher lie on table. Sandra asked for pitcher.	Sandra also asked for notebook.
contradiction	Flower pot and coaster lie on table. Kate asked for coaster.	Kate also asked for flower pot.
contradiction	Mousepad and toothbrush lie on table. Lawrence asked for toothbrush.	Lawrence also asked for mousepad.
contradiction	Perfume and napkin lie on table. Heather asked for napkin.	Heather also asked for perfume.
contradiction	Coaster and bowl lie on table. Kevin asked for bowl.	Kevin also asked for coaster.
contradiction	Notebook and phone lie on table. Hugh asked for phone.	Hugh also asked for notebook.
contradiction	Perfume and coaster lie on table. Marilyn asked for coaster.	Marilyn also asked for perfume.
contradiction	Bottle and face wash lie on table. Alexander asked for face wash.	Alexander also asked for bottle.
contradiction	Glass and napkin lie on table. Heather asked for napkin.	Heather also asked for glass.
contradiction	Key and face wash lie on table. Harry asked for face wash.	Harry also asked for key.
contradiction	File and toothpaste lie on table. Lawrence asked for toothpaste.	Lawrence also asked for file.
contradiction	Spoon and cup lie on table. Eleanor asked for cup.	Eleanor also asked for spoon.
contradiction	Spoon and pin lie on table. Dave asked for pin.	Dave also asked for spoon.
contradiction	Eyeliner and fork lie on table. Louis asked for fork.	Louis also asked for eyeliner.
contradiction	Fork and laptop lie on table. Dorothy asked for laptop.	Dorothy also asked for fork.
contradiction	Phone and eyeliner lie on table. Rachel asked for eyeliner.	Rachel also asked for phone.
contradiction	Napkin and eyeliner lie on table. Edith asked for eyeliner.	Edith also asked for napkin.
contradiction	Phone and glass lie on table. Benjamin asked for glass.	Benjamin also asked for phone.
contradiction	Glass and food lie on table. Katie asked for food.	Katie also asked for glass.
contradiction	Pitcher and silverware lie on table. Samuel asked for silverware.	Samuel also asked for pitcher.
contradiction	Toothbrush and key lie on table. Elaine asked for key.	Elaine also asked for toothbrush.
contradiction	Pitcher and food lie on table. Edwin asked for food.	Edwin also asked for pitcher.
contradiction	Flower pot and snack lie on table. Suzanne asked for snack.	Suzanne also asked for flower pot.
contradiction	Cup and mousepad lie on table. Dick asked for mousepad.	Dick also asked for cup.
contradiction	Eyeliner and phone lie on table. Helen asked for phone.	Helen also asked for eyeliner.
contradiction	File and eyeliner lie on table. Fred asked for eyeliner.	Fred also asked for file.
contradiction	Silverware and file lie on table. Donald asked for file.	Donald also asked for silverware.
contradiction	File and pitcher lie on table. Dick asked for pitcher.	Dick also asked for file.
contradiction	Face wash and file lie on table. Edwin asked for file.	Edwin also asked for face wash.
contradiction	Silverware and book lie on table. Louise asked for book.	Louise also asked for silverware.
contradiction	Food and plate lie on table. Arthur asked for plate.	Arthur also asked for food.
contradiction	Fork and bottle lie on table. Ralph asked for bottle.	Ralph also asked for fork.
contradiction	Notebook and serviette lie on table. Patricia asked for serviette.	Patricia also asked for notebook.
contradiction	Notebook and toothpaste lie on table. Deborah asked for toothpaste.	Deborah also asked for notebook.
contradiction	Serviette and glass lie on table. James asked for glass.	James also asked for serviette.
contradiction	Face wash and phone lie on table. Louis asked for phone.	Louis also asked for face wash.
contradiction	Bottle and food lie on table. Joan asked for food.	Joan also asked for bottle.
contradiction	Fork and cookie lie on table. Harold asked for cookie.	Harold also asked for fork.
contradiction	Pin and mousepad lie on table. Hugh asked for mousepad.	Hugh also asked for pin.
contradiction	Snack and eyeliner lie on table. Ann asked for eyeliner.	Ann also asked for snack.
contradiction	Perfume and mousepad lie on table. Melissa asked for mousepad.	Melissa also asked for perfume.
contradiction	Fork and toothbrush lie on table. Julie asked for toothbrush.	Julie also asked for fork.
contradiction	Bottle and silverware lie on table. Stephen asked for silverware.	Stephen also asked for bottle.
contradiction	Mousepad and glass lie on table. Karen asked for glass.	Karen also asked for mousepad.
contradiction	Serviette and notebook lie on table. Jerry asked for notebook.	Jerry also asked for serviette.
contradiction	Fork and key lie on table. Tony asked for key.	Tony also asked for fork.
contradiction	Mousepad and phone lie on table. Joseph asked for phone.	Joseph also asked for mousepad.
contradiction	Bowl and toothbrush lie on table. Roger asked for toothbrush.	Roger also asked for bowl.
contradiction	Notebook and cup lie on table. Tom asked for cup.	Tom also asked for notebook.
contradiction	Snack and fork lie on table. Jonathan asked for fork.	Jonathan also asked for snack.
contradiction	Food and flower pot lie on table. Ryan asked for flower pot.	Ryan also asked for food.
contradiction	Pitcher and book lie on table. Christopher asked for book.	Christopher also asked for pitcher.
contradiction	Book and fork lie on table. Diana asked for fork.	Diana also asked for book.
contradiction	Phone and glass lie on table. Colin asked for glass.	Colin also asked for phone.
contradiction	Serviette and phone lie on table. Daniel asked for phone.	Daniel also asked for serviette.
contradiction	Cookie and mousepad lie on table. Sue asked for mousepad.	Sue also asked for cookie.
contradiction	Glass and toothbrush lie on table. Philip asked for toothbrush.	Philip also asked for glass.
contradiction	Pitcher and pin lie on table. Margaret asked for pin.	Margaret also asked for pitcher.
contradiction	Bowl and perfume lie on table. Mark asked for perfume.	Mark also asked for bowl.
contradiction	Spoon and napkin lie on table. Louise asked for napkin.	Louise also asked for spoon.
contradiction	Phone and serviette lie on table. Roger asked for serviette.	Roger also asked for phone.
contradiction	Eyeliner and spoon lie on table. Grace asked for spoon.	Grace also asked for eyeliner.
contradiction	Pitcher and phone lie on table. Tom asked for phone.	Tom also asked for pitcher.
contradiction	Laptop and eyeliner lie on table. Edward asked for eyeliner.	Edward also asked for laptop.
contradiction	Food and toothbrush lie on table. Donald asked for toothbrush.	Donald also asked for food.
contradiction	Fork and laptop lie on table. Jonathan asked for laptop.	Jonathan also asked for fork.
contradiction	Food and napkin lie on table. Johnny asked for napkin.	Johnny also asked for food.
contradiction	Pin and eyeliner lie on table. Ian asked for eyeliner.	Ian also asked for pin.
contradiction	Bottle and serviette lie on table. Harold asked for serviette.	Harold also asked for bottle.
contradiction	Cup and plate lie on table. Robert asked for plate.	Robert also asked for cup.
contradiction	Toothpaste and cookie lie on table. Kathleen asked for cookie.	Kathleen also asked for toothpaste.
contradiction	Laptop and glass lie on table. Kathy asked for glass.	Kathy also asked for laptop.
contradiction	Toothpaste and mousepad lie on table. Donna asked for mousepad.	Donna also asked for toothpaste.
contradiction	Glass and silverware lie on table. Rebecca asked for silverware.	Rebecca also asked for glass.
contradiction	Eyeliner and plate lie on table. Steve asked for plate.	Steve also asked for eyeliner.
contradiction	Spoon and notebook lie on table. Claire asked for notebook.	Claire also asked for spoon.
contradiction	Mousepad and book lie on table. Daniel asked for book.	Daniel also asked for mousepad.
contradiction	Pitcher and food lie on table. Caroline asked for food.	Caroline also asked for pitcher.
contradiction	Face wash and flower pot lie on table. Angela asked for flower pot.	Angela also asked for face wash.
contradiction	Glass and pin lie on table. Helen asked for pin.	Helen also asked for glass.
contradiction	Cup and book lie on table. Scott asked for book.	Scott also asked for cup.
contradiction	Perfume and plate lie on table. Jonathan asked for plate.	Jonathan also asked for perfume.
contradiction	Phone and cup lie on table. Christine asked for cup.	Christine also asked for phone.
contradiction	Notebook and glass lie on table. Gary asked for glass.	Gary also asked for notebook.
contradiction	Fork and notebook lie on table. Brian asked for notebook.	Brian also asked for fork.
contradiction	Perfume and coaster lie on table. Mark asked for coaster.	Mark also asked for perfume.
contradiction	Toothbrush and cookie lie on table. Lawrence asked for cookie.	Lawrence also asked for toothbrush.
contradiction	Perfume and silverware lie on table. Lawrence asked for silverware.	Lawrence also asked for perfume.
contradiction	Cup and fork lie on table. Adam asked for fork.	Adam also asked for cup.
contradiction	Notebook and mousepad lie on table. Howard asked for mousepad.	Howard also asked for notebook.
contradiction	Silverware and mousepad lie on table. Nancy asked for mousepad.	Nancy also asked for silverware.
contradiction	Bottle and spoon lie on table. Leslie asked for spoon.	Leslie also asked for bottle.
contradiction	Serviette and pitcher lie on table. Ruth asked for pitcher.	Ruth also asked for serviette.
contradiction	Plate and snack lie on table. Rebecca asked for snack.	Rebecca also asked for plate.
contradiction	Face wash and plate lie on table. Jonathan asked for plate.	Jonathan also asked for face wash.
contradiction	Pitcher and food lie on table. James asked for food.	James also asked for pitcher.
