text,labels
The West Bank is in political limbo. //n West bank is in political limbo.,0
"3 billion per year (1997 dollars). //n In 1997 dollars, every year there are three billion.",0
Carcassonne can be disappointing at first sight; the best overall view is from the autoroute and the town is perhaps most impressive when illuminated at night. //n Carcassonne in the daytime is not nearly as impressive as it is at night.,0
"Net so  -$92, though I'm still waiting for the Slotland check, too. //n I need to be paid by Slotland.",0
"Yet once again, Clinton's critics are lumping it into a pattern. //n There's a clear pattern in the criticism lobbied at Clinton.",0
He sent me a cutting from some American paper. //n The paper the cut came from was now missing a section.,0
"In all of these cases, legal services would be barred from assisting the worker in these valid employment contract claims. //n Legal services would be prevented from helping the worker in these employment contract claims. ",0
"In the south of Kita, acrosefrom the US Consulate, is Kita Shinchi, Osaka's premiere dining and entertainment quarter, centered around the main street of Shinchi Hondori. //n Kita Shinchi is located near the main street of Shinchi Hondori.",0
operating system engaged in symmetric multitasking. //n Operating systems can multitask.,0
"they they got a place where you uh can keep your boat while you're there for the weekend //n While, you're there for the weekend, there is a place where you can keep your boat.",0
"Its foundation may date back to the third century, but the present structure is the work of Pope Innocent II, himself a Trasteverino, around 1140. //n Pope Innocent II was a Trasteverino himself and created the present structure.",0
It's the only real weapon the Corp has.' //n That is the real weapon of the Corp.,0
oh just just gorgeous and that inn is huge and but now uh like i say that one tribe is the exception not the rule //n The inn is very large and gorgeous.,0
What kind of game was Johnny Shannon trying to play? //n What type of game was Johnny Shannon trying to play?,0
"In addition, a considerable body of federal guidance on information security has been developed. //n An update on federal guidance on information security has also been developed.",0
"All too often, however, such statements are zingers, as if whipped out from the comfort of his easy chair or dashed off for the op-ed page of a conservative newspaper. //n The statements are often to make fun of people.",0
Jewish mothers of America can relax. //n Jewish American mothers can relax now.,0
yeah how much how well they're doing yeah we do i um i i work in a uh speech interface lab at a at a at a college //n I work in a speech interface lab at college.,0
"These sites are, I think, the meteorological equivalent of snuff films. //n To me, these sites are basically meteorological snuff films.",0
"As he did not seem inclined to open the conversation, Tuppence was forced to begin. //n Tuppence didn't appear to want to converse, but under duress opened the conversation anyway.",0
"In this town he ain't no gold-lace general!"" //n He's not a fancy general here in this town!",0
"The activities cited here would not be unusual, or even objectionable, if Gates imposed strict quality control standards upon them. //n Gates did not impose strict quality control standards.",0
"Local villagers have relied on them as shelter during monsoons or epidemics, so the murals have disappeared, but the magnificent sculpture has survived. //n Local villagers relied on them during natural disasters.",0
"'Otherwise, you're just another expendable clone.' //n You are an expendable clone.",0
"The infants, they found, listened longer to subsequent tapes that didn't contain these words than to those that did--suggesting the babies had learned the words. //n Babies listened longer to tapes that didn't contain certain words, which may mean that babies had learned some words.",0
"Jon fired again, seeing a satisfying gush of blood explode from the hard leather armor of the left rider. //n Jon is satisfied by killing.",0
they um tend to spend //n They tend to spend ,0
"This initiative works to facilitate communication, information sharing, and a national forum for Medicaid fraud and abuse issues for the states. //n A place to discuss Medicaid fraud will be provided by this initiative.",0
"Other, softer types of rope were simply dream-made for the sort of managerial snob like this director of a paralyzed international airport. //n Softer types of rope were dream made.",0
But nothing has replaced it. //n Nothing has replaced it.,0
so hence more apathy  i guess or confusion //n I guess it could bring about more confusion.,0
"In 1286 the MacAlpin dynasty ended, leaving Scotland without a ruler. //n The MacAlpin family line died out in 1286.",0
"George W. Bush, on ads for the Diabetes Walk. //n There are ads about the Diabetes Walk.",0
"However delightful, sightseeing in Paris is only part of the pleasure of a visit. //n There's many other things to do than sight see in Paris.",0
"So who should win, Greenfield asked? //n Greenfield asked about the end result.",0
It holds regular exhibits and displays by academy members. //n The work of academy members is often placed on exhibit.,0
"Slim said, ""I didn't. //n Slim claimed not to.",0
Give it here. //n Give it to me.,0
The coverage function shown in Figure 1 models the change in the percentage of possible stops that are accessed on a route as a result of changes in volume. //n The percentage changes as the volume changes.,0
"Limited success in 1973 restored some national pride when the Sinai was returned, but Sadat was aware that his country could be bled dry if the conflict continued. //n Sinai was returned in 1973, resulting in the restoration of national pride. ",0
We can come pretty close to neutral reporting and analysis of news developments in features like Today's Papers and The Week/The Spin. //n We're pretty close to neutral reporting and analysis.,0
"Reductions in its resource levels, combined with increases and shifts in its workload have in recent years prompted GAO to take strong measures to more efficiently accomplish its mission. //n In recent years the GAO has been prompted to increase efficiency.",0
There is one overall trophy winner annually along with several category winners. //n Each year there are several category winners and one winner of the overall trophy.,0
Bauer decried what he called the virtue deficit. //n Bauer decried the virtue deficit ,0
There's precisely one monorail line linking the city to its southern cousin- one length of track weaving a path through the entire country. //n There is only one train line through the country.,0
"Suddenly Boris stepped forward, and shook his fist in Tommy's face. //n Suddenly, Boris moved forward, and threatened Tommy with a fist.",0
um-hum um-hum um it almost makes you kind of think about things it gives you a different way of thinking them because you you're you're in you you know that you always wonder and when you see something like that that kind of well hey well maybe it could be that way //n Seeing something like that gives you a different picture of them.,0
It made my brain reel… . //n It made my head spin.,0
An accident 40 times worse than Chernobyl is possible. //n It is possible for a worse accident than Chernobyl to occur.,0
"(For more on Byron, visit this site which includes a portrait gallery and links to other poets' sites.) //n The site is a source of links to the websites of other poets.",0
"For jungle tours, they provide experienced English-speaking guides, most of them with a good knowledge of the rainforest. //n Most guides are knowledgeable about the rainforest.",0
"But we were told, and I think most people accepted the explanation, that golf relaxed Ike from the stresses of his job and enabled him to perform better. //n It was explained that golf was something that relaxed Ike and therefore helped his performance improve. ",0
"The organizations viewed risk assessments as opportunity, and identified risk areas were communicated throughout the organization. //n Risk assessments were viewed as opportunities and communicated throughout the organization.",0
"However, she did neglect to mention a more interesting controversy within the mental-health community regarding the nature of diagnosis. //n She did not mention a controversy within the mental-health community regarding the nature of diagnosis.  ",0
"However, if the asset that is transferred was classified as general PP and E for the transferring entity but stewardship PP and E for the recipient entity, it is recognized as a transfer-out (a negative other financing source) of capitalized assets by the //n Transferred assets can be classified as general PP and E.",0
"It is thought that the town was named following an English mistranslation of the Spanish phrase las chorrerosemeaning  river rapids,  as there are a number of these near the town. //n It's believed that the town got its name from a botched English translation of the Spanish for river rapids.",0
"The company had outsourced its information management function, but lacked the infrastructure to provide strategic direction, discipline, and overall management of information management to ensure optimal implementation and cost. //n The company didn't have a great infrastructure. ",0
"He had made a most remarkable recovery, and Nema didn't even seem surprised. //n Nema didn't seem perturbed about the extent of his recovery.",0
"The view of the lush mossy landscaped garden from the verandah at the back of the building is one of Kyoto's most famous. //n The most famous view in Kyoto, is the mossy landscaped garden from the veranda at the back of the building.",0
"Do it now, think 'bout it later. //n Don't think about it now, just do it.",0
"(2) The difference for a year or less between the elements (direct material, direct labor, factory overhead) of standard cost and actual cost. //n There is a difference between a standard cost and an actual cost. ",0
"And, if there were, they wouldn't give 'em to me. //n They wouldn't give me any even if there was some to give",0
"When he attempted to restore national pride by wresting the Suez Canal out of British hands he suffered an embarrassing diplomatic defeat and, at home, unrest turned to opposition. //n He tried to take the Suez Canal from Britain.",0
um i don't know what the what the law is like in Texas i mean i certainly haven't heard anything any anything about somebody being executed or anything //n I don't know if executions are done in Texas. ,0
than Africa or the Latin American countries //n More so than Africa or Latin America.  ,0
"The atomic bombs, returned the Astronomer, ""need not be the end of civilization. //n The Astronomer believed that atomic bombs didn't have to spell the end of the world.",0
"It looked like a Hallowe'en decoration of a woman on a broomstick. //n It looked like a woman on a broomstick, like those Halloween decorations.",0
Margaret Thatcher was prime minister uh Indira Gandhi uh in India so many uh women are heads of state and i you know we we keep saying oh yes we feel someday a woman will be president but i have some question whether or not they will ever really get around to that i think we'll have a black president before before we have a woman president //n There has never been a female president for our country.,0
"The Best of the Folies Bergyres Sexier Than The home of the topless dancers of the Folies Bergyres since 1961, the Tropicana's show was recently revamped and updated. //n There are topless dancers at Folies Bergyres.",0
1 The following table identifies the appropriate chapters for reviewing the various steps of an acquisition. //n The table gives information about the appropriate chapters for reviewing the various steps of an acquisition.,0
"However, the storage and unloading system must be located near rail or truck access to permit delivery of reagent. //n The system needs to be near a delivery point.",0
"After all, the time to act is now! //n This is the best time to act in the grand scheme of things.",0
The source of balances for some revolving funds may not be predominantly exchange revenue. //n Balances may not be solely from exchange revenue.,0
"Menorca is the second largest of the Balearic archipelago, but it's tiny just the  only 50 km (31 miles) long and 17 km (10 miles) across at its widest point. //n At no point is Menorca more than 20 kilometers wide.",0
He fired his first two shots quickly and saw Vrenna strike right afterward. //n They fought back after the man fired two rounds.,0
someone just recently said something really neat about that uh i got involved in uh Beginning Experience Weekends and uh it was one of the people from there that uh that said that his latest book and i don't can't recall the name of it is just excellent and his whole idea is we can build a better world if people get involved in good community building projects and he did uh mention Beginning Experience Weekends as one of the you know one of the places so i have um //n Beginning Experience Weekends benefits the community.,0
i think a lot of my problem with the young mothers is //n I have some problems with young mothers.,0
manager's responsibility and accountability are defined. //n The manager has clear responsibility and accountability. ,0
"I put your gear up right over here, so's you can hear if she gits to movin'""  //n You will be able to hear if she moves around.",0
When are they appropriately used in evaluation? //n When can they be used in an evaluation?,0
"Permits are easy to obtain, however, and reserved accommodation can be booked either in the lodges or in the official campgrounds //n It is not hard to get a permit.",0
right exactly same with a doctor in a hospital //n That is correct especially with the doctor in the hospital.,0
How'd you like to be in the powder room with them when she and Linda Tripp bump into each other next time? //n Would you enjoy watching her and Tripp run into each other?,0
yeah i like the pine trees //n The pine trees look good.,0
he will help you avoid a lot of little things uh financially //n He'll aid you by preventing many small financial troubles.,0
" He began to struggle against her hand, but she shook her head gently. //n She was trying to help him relax peacefully, but he refused. ",0
corn last year //n Last years corn.,0
"At the corner of the churchyard is Sara Nelson's Gingerbread Shop, which is still making gingerbread and other goodies just as Sara herself once did for Victorian visitors who came to find Wordsworth's house. //n You can buy gingerbread and other goodies from Sara Nelson's Gingerbread Shop.",0
"Filled with deciduous woodland, green fields, small villages, and farmhouses, this is the epitome of northern English landscape. //n The northern English landscape is valued for its woodlands, fields, and villages. ",0
because it you know it's a it's a hobby you do not want to be stressed out after playing //n Hobbies shouldn't be stressful. ,0
"However, section 330 of the Appropriations Act effectively prohibited issuance of any CAFE standard that differs from standards promulgated . . . prior to the enactment of this section. //n Section 330 banned issuing CAFE standards that are different from other standards.",0
"But perhaps one of Mrs. Inglethorp's keys would open it."" He tried several, twisting and turning them with a practiced hand, and finally uttering an ejaculation of satisfaction.  //n Mrs. Inglethorp's keyring held the correct key to open it.",0
"The price of an IPO, then, should reflect as nearly as possible what investors really think about a company's prospects. //n The IPO should cost what the investors think it is worth.",0
The long-range numbers do not add up. //n The numbers don't make sense.,0
and many have not been tested yet //n There are a lot that still need to be tested. ,0
"Attracted by its balmy weather and luscious orange groves, Midwesterners flocked here in the 1880s. //n Many people moved here from the Midwest in the 1880s.",0
Price caps may sound more attractive with every passing rate case. //n Rate cases make price caps sound more attractive.,0
"One of them was Simon Klepacki, the boss of a trendy new disco 'Metrosexual Shelter' and several other nightclubs providing pleasures of the whole body, and who in the last few months experienced a mental burnout from trying to procure Lola Thigh - as a singer for the club and as a woman for himself. //n Klepacki ran the new disco.",0
"Unlike the Postal Service's model, all stop types and mail classes are consolidated. //n All stop types as well as mail classes are consolidated.",0
But can these three compete with CNN's deep pockets? //n Can they compete with CNN?,0
they don't even try to keep up with it //n They don't bother to keep up with it.,0
"That's probably more accurate, without making a definitive statement. //n That's fairly accurate even without a conclusive statement.",0
i don't have the patience to read //n I'm very restless when it comes to reading,0
The device was really simple. //n It was not a complex device.,0
yeah yeah that's coming up here pretty soon is it this weekend //n Is that this weekend?,0
oh yeah it's it's uh absolutely it's great the way that it's broken out and you can uh set up little trips and day trips and things it's pretty pretty neat um oh i like photography um  magazines i don't take a subscription or anything like that um things oh being an engineer in facilities i do read a lot of a lot of uh building magazines and and and plant engineering magazines and read up on different ways to do things and energy management type of magazines and //n When it is broken in smaller trips it is pretty neat to see in magazines.,0
'Deal.' //n Agreement.,0
"This proserous city has many museums, including a well-endowed Musee des Beaux-Arts (Square Verdrel), with works by Vel?¡zquez, Caravaggio, Perugino, Veronese, and Rubens. //n This city has a number of museums including the Musee des Beaux-Arts.",0
Send one of the hands with a shotgun. //n Dispatch one of the helpers with a weapon.,0
"The latest audio guides have gone Hollywood and  Art authorities electronically beamed up by recent museum-goers include Leonard Nimoy, Steve Martin, Charlton Heston, and Morgan Freeman. //n Morgan Freeman is one of the artists in the audio guides.",0
"Given the steady decline in the personal saving rate, it is doubtful that Americans would willingly reduce consumption so much that the nation would be at risk of saving too much. //n The personal saving rate is decreasing.",0
i mean a day //n I am talking about one day.,0
"Our longterm projections illustrate the consequences for the federal budget, assuming that these trends continue. //n Our projections show the impact of the federal budget.",0
A joint Postal Service-Postal Rate Commission task force suggested a number of areas where additional special rules might further encourage Postal Service innovation. //n A number of areas was suggested by the postal service postal rate commission task force.,0
i know Arkansas was good i can't believe //n Arkansas was good.,0
The Save the Social Security //n Keep social security.,0
it was good talking to you //n It was great talking to you.,0
The acquisition project staff should be assigned clear roles and responsibilities. //n Staff on the project needed to have defined goals and expectations.,0
"The results looked like Versace melded with Blade Runner , says Newsweek 's Steven Levy. //n Steven Levy compares the result to Versace and Blade Runner.",0
The lead on the story was USPS volume to decline with a loss of $17 billion in revenue. //n The USPS volume declined with a loss of $17 billion in revenue.,0
"There are, to be sure, pivotal generational experiences. //n Generations have pivotal experiences. ",0
"Metro-lines snaked back and forth beneath a billion glittering yellow street-lamps, and there were all sorts of other helicopters buzzing about- shining spotlights down on the concreted earth below. //n Helicopters shined their spotlights on the earth.",0
"Still, it is a possibility to be taken into account.  //n It's a possibility.",0
"Try going through Mr. Inglethorp's room, sir, cried Dorcas.  //n Dorcas told a person to go through Mr. Inglethorp's room.",0
This structure incorporates fragments of medieval and Renaissance architecture and sculpture that make it a living museum. //n The structure employs the arts and architecture of different eras.,0
"Changing belief systems, clinical practices, and cognitive barriers is a slow process and a formidable challenge. //n It is a slow and hard process to change the underlying way of thinking and clinical methods.",0
Modern Nepalese history really begins with the arrival of a dynamic leader bent on unifying the country. //n The arrival of a leader wanting to unify the country starts Nepal's modern history. ,0
um have you done your attitude survey for this year yet //n So far have you managed to complete your attitude survey?,0
"You scored 190, and besides, you're not as old as I am.' //n You scored 190 and are as old as me.",0
"If he could make a reservation, so could she. //n They both can make a reservation. ",0
"right well it's not true though we're not anymore //n That's not accurate, we aren't anymore.",0
yeah oh yes definitely //n Definitely. ,0
Macau has an ample supply of Portuguese wines. //n There are a lot of Portuguese wines in Macau.,0
People seemed to be watching me. //n People were staring at me.,0
"Scary rodent-borne viruses are making a comeback across the country, not just in Southern California. //n Viruses are making more people sick than every before.",0
The preamble to the final rule discusses the comments received and any action taken as a result of the comments. //n The preamble to the final rule discusses the comments they received.,0
but uh other than a few transmission leaks that i got repaired uh i really haven't had anything but uh regular maintenance //n Little has been a concern besides basic maintenance. ,0
" Waikiki Beach is the tourist center of the islands, worth strolling or playing on; so is the parallel shopping street. //n Waikiki Beach is somewhere that many tourists can be found.",0
no i never have well i don't jog enough i think to develop any injuries i usually only go about a mile or two //n I only ever jog a mile or two.,0
Course we don't know what happened to him in Texas after th' big retreat th' Rebs made outta here. //n The Rebs retreated from Texas and they had lost contact with him.,0
maybe just do our best to to do our own fair share and //n Do what we can to the best of our ability in proportion to others.,0
A memorial service is held each year on Anzac Day (25 April). //n Anzac Day takes place annually on 25th April.,0
"Ca'daan spent two days in the high crags, winding through the join between the eastern and western mountains. //n He was in the crags for two days going between the mountains.",0
"yes that's amazing yes yes that's really unfortunate it really is i don't know if we stopped too soon i don't i don't i really don't know what we need to do about that //n We might have stopped too soon, but I am not sure of it.",0
Don't you understand?  //n Do you not get it?,0
rather than put it on a credit card //n Rather use a credit card for the payment.,0
Legal Aid has uncomfortable company. //n The company that Legal Aid has is uneasy.,0
all right can't remember that //n I don't remember that.,0
but it was really good everything that was very garlicky and their big specials are things like um very fancy omelets or very fancy crepes //n Everything that had garlic was quite good and their specials are omelets and crepes and are pretty fancy.,0
"In this way, it amassed vast fortunes still kept under lock and key. //n And so it was able to accumulate wealth that was safely guarded.",0
" For all Formentera's happy-go-lucky ways, traditions are still firmly entrenched. //n Traditions are firmly entrenched despite Formentera's laid back ways.",0
"Yes, altogether I was mistaken.  //n Overall, I was wrong",0
"I came to the conclusion that Mrs. Inglethorp's determination to destroy her will arose as a direct consequence of the quarrel she had that afternoon, and that therefore the quarrel took place after, and not before the making of the will.  //n The disagreement took place after the writing of the will.",0
"On the grounds is the tiny Church of St. Begas, which is always left open for travelers. //n Travelers can always go into the church.",0
"While multiple systems on one site are common, the number of required systems to serve large MWe of capacity has been decreasing. //n There are often multiple systems on one site.",0
They had lit fires under the dead men and their skin blackened and crisped. //n The men were burned.,0
i agree with boy it's really easy  to discuss something when you both agree //n It's much easier to talk about something you agree on.,0
"Soon the supper party was in full swing, and with one accord Tommy was called upon for a full and complete explanation. //n Tommy was asked to explain in detail.",0
I did not quite know what to say.  //n I wasn't sure how to respond.,0
"They could do their duties and their memories were complete, but they were lacking some essential thing that had gone out of them before they were brought here. //n They were capable of doing their work and they remembered everything.",0
"Even if you're not an avid bird-watcher, you'll enjoy the gentle walks in the woodland, with the chance of seeing exciting herds of nilghai antelope, blackbuck, and cheetal (spotted deer). //n There are a number of walks around the woodlands.",0
The tingling is briefly supplanted by internal retching- then equilibrium returns. //n I was throwing up inside.,0
"Otherwise, hotels offer guided tours to scenic points. //n Guided tours to scenic points are offered by hotels.",0
DOD's current acquisition policy also states that the system demonstration phase begins after prototypes have been built and demonstrated in a relevant environment during system integration. //n The current acquisition policy of the DOD states that the system demonstration phase begins after prototypes have been built and demonstrated.,0
Neither of you will leave this room alive!  //n You will both die in this room!,0
"The Romans cultivated grapes, wheat, and olives; built roads; and bequeathed the Latin foundations of the Portuguese language and a strong base of Christian belief. //n The Latin foundations of the Portuguese language was bequeathed by the Romans.",0
The author urges both sides to admit defeat and move on. //n Both sides were urged to admit defeat by the author.,0
Keep in mind that you are not attesting to the overall reliability of the data or database. //n Remember that you don't have to attest to the data's reliability. ,0
yeah you'd have to be //n I can see how that could be.,0
"For those of you who may not know, Jenkin's Hill is the hill on which sits the U.S. //n The name of the hill the US sits on is Jenkin's Hill.",0
um most of the lawyer programs like uh Law And Order //n Lawyer shows like Law and Order.  ,0
"Although she was accustomed to take the lead, and to pride herself on her quickwittedness, in reality she had relied upon Tommy more than she realized at the time. //n She was used to leading and was quick-witted. ",0
"And this one is a fighter, too. //n And this one is a fighter as well.",0
big garage a big basement just like my parents house except for on the water //n It was just like my parents house only it was on the water. ,0
Meanwhile he says of the  All the eyes are on him. //n He says eyes are upon him.,0
Accused me of tampering with her letters. //n Claimed that I had meddled in her letters.,0
"Embracing the historical and cultural centers of Kyoto and Nara, the Ise-Shima shrines, and the vibrant commercial cities of Osaka and Kobe, the Kansai region is essentially the heart of the nation. //n Kyoto an Nara are cultural centers.",0
"They wouldn't be able to keep the mines secret very long, but the longer the better. //n They wouldn't be able to keep the mines a secret for very long.",0
"One common mistake is to count federal grants-in-aid as state and local taxes, but that's double counting, since they're already paid for by federal taxes. //n Some count federal grants twice by mistake.",0
He turned to San'doro. //n He looked at San'doro.,0
VA supplied to the Office of Information and Regulatory Affairs a planned regulatory action document that described the reason for the amendment to existing VA regulations and also assessed the costs and budgetary impact of the rule. //n The VA supplied a planned regulatory action document that explained the need to amend the VA regulations that were in existence.,0
"Instituting an effective CIO organization does not start with selection or placement of an information technology and management leader, nor does it begin with establishing a structure for managing information resources and activities. //n Instituting an effective CIO organization does not start with establishing the structure of information management.",0
"That's why he resisted the temptation to bomb Iraq Nov. 14, when the political case for it was open and shut, but the moral case was dubious. //n He didn't bomb Iraq when the political case could be made.",0
"He pointed out to me the little house inhabited by him and his fellow Belgians, and I promised to go and see him at an early date.  //n He pointed out his house and I promised to go on a date with him. ",0
"As the leading performance and accountability organization in the United States and arguably the world, we believe that we have an obligation to lead by example and practice what we preach. //n We think that we are probably the best performance and accountability body in the world.",0
a uh intern position with IBM right now so that i can find an area to do my dissertation in it's hard finding an area to do a dissertation in this field //n It's difficult to figure out how to create any dissertation here. ,0
"'I have a better view of things than Greuze,' said Natalia. //n Natalia said she understood things more than Greuze.",0
"In January 2000, the LSC Board of Directors adopted a strategic planning document entitled Strategic Directions 2000-2005. //n The LSC Board of Directors adopted a planning document.",0
"It was not uncommon for several families and their animals to share one room in crowded shantytowns. //n Often, families would own multiple animals and live with them.",0
"GAO's realignment is part of our effort to lead the federal government by example-we are certain that this realignment will eliminate management layers, reduce silos, and improve coordination, productivity, and teambuilding throughout the organization. //n GAO's realignment is part of an effort to lead the federals government by example.",0
You shall have the money. //n You will attain the financial means.,0
"As the roc swept over, the people stopped their frenzied pursuit of sensation and ran for weapons. //n As the roc swept over, people ran to grab weapons.",0
Occupation of Madeira began in the early 1420s as a decidedly minimalist  colonists arrived with only as much as they could carry from mainland Portugal. //n Madeira was settled in the early 1420s.,0
Making financial management a priority throughout the federal government involves changing the organizational culture of federal agencies. //n Changing the organizational culture of federal agencies is needed to make financial managament a priority throughout the federal government.,0
But nothing much seemed to be known about the patients they were seldom seen outside the grounds. //n The patients were rarely outside.,0
i uh we had uh we've used a tent you know pop up trailer //n We had a pop up trailer that had a tent.,0
"The back walls of the pylon have scenes of the yearly meetings of Horus and his consort Hathor, who traveled on a sacred barque (slender boat) from her temple at Denderah for the reunion on the Nile. //n A consort of Horus was named Hathor.  ",0
An' you an' me's kinda hide-matched there. //n You and I are sort of hide-matched there.,0
"Finally, in 1557, they were all consolidated in Macau. //n In 1557, they were all consolidated in Macau.",0
"But nothing can prepare you for the visual shock of the Sistine Chapel (Cappella Sistina), built for Sixtus IV in the 15th century. //n The Cappella Sistina, built in the 1400s, is a visual shock.",0
"All praise is reserved for the production  The staging is infinitely inventive, says New York 's John Simon. //n John Simon from New York made this statement.",0
