text,labels
a girl holding a chinese flag covers her mouth in tiananmen square. //n a girl with a flag covers her mouth,0
an asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman. //n an asian man wearing a black suit stands near a darkhaired woman and a brownhaired woman,0
"a woman in a pink coat with the fur lined hood up, with black pants and brown shoes sitting on a bench near a pop machine with a striped yellow bag by her side. //n a woman has a bag",0
a young girl celebrating her team after winning world series in the world finals held in texas. //n a girl celebrating with her team after winning the world series in texas,0
asian emo boy rests hands on hips beside a river. //n a man lies on his back and rests his hands on his hips,0
an older man sitting on a green upside down bucket playing the harmonica on a cobblestone sidewalk. //n one man is sitting on a green upside down bucket playing the harmonica,0
"a cowboy in a rodeo puts a bandage on his forearm, getting ready for his ride. //n a cowboy puts a bandage on his arm",0
three children pose for a picture. //n three children pose for a picture,0
a couple enjoying a bit of nightlife smile for the camera. //n a couple is enjoying a bit of nightlife,0
a man and a woman are standing in front of a building with some graffiti on it. //n a man and a woman are standing in front of a building,0
a black dog in a red collar splashing through the water. //n a black dog splashes through water,0
a man in a dark shirt and glasses walks in grass while looking at something in his hands. //n a man in a dark shirt and glasses walks in the grass,0
an elderly woman with glasses takes a call on a cellular phone. //n an elderly woman with glasses takes a call on a cell,0
a child in a white shirt in a train passenger car. //n there is a child in a train car,0
a woman takes a picture during the day. //n a woman takes a picture,0
"three children, including a boy in a green-striped shirt and a girl in a pink shirt, explore a large pile of wood. //n three children including a boy in a green shirt and a girl in a pink shirt explore a pile of wood",0
a group of people walk on a pathway near the lakeside. //n a group of people walk on a pathway near the lake,0
two children peek through a fence and down at water. //n two children peek through a fence,0
a man wearing a white t-shirt and khakis puts on an amazing fire juggling show. //n a man wearing a white tshirt and khakis puts on an amazing fire juggling show,0
one person pulls a cart full of items across a road that is very busy with cars and motorcycles. //n one person pulls a cart that is full of items across a road,0
a line of people in front of a hyatt regency hotel. //n a line of people in front of a hyatt hotel,0
a young girl walking in high grass and flowers. //n a young girl walking in the green grass and flowers,0
a boy in a red shirt climbing a statue //n a child wearing a red shirt climbs a statue,0
a group of people socializing outside. //n people are socializing outside,0
a man carrying boxes on his shoulder is walking past a building with a coca-cola sign on it. //n a man carrying boxes is walking,0
a person stands in a boat labeled texas mooring in front of a red wall. //n a person stands in a boat labeled texas mooring,0
a man in a red apron displays a gourmet plated entree. //n the man is wearing a red apron,0
a group of asian girls looking at a paper. //n some people looking at paper,0
a little boy is hanging off a red playground. //n a little boy is hanging off a red playground,0
"a dark-haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole, stand at the foot of the surf. //n a darkhaired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with ",0
a young child gets ready to throw a snowball at the cameraman. //n the child is preparing for a snowball thrown at a cameraman,0
young boy drifting in small canoe on a calm blue river. //n a small boy drifting in a canoe,0
"three construction workers check a piece of dark blue, heavy equipment. //n three construction workers check a piece of heavy equipment",0
two people have paused near a table and chairs to examine something at their feet in front of a tudor style building. //n two people examine something at their feet,0
a little boy in a yellow jacket examining a cracker in his hand. //n a little boy in a yellow jacket examining a cracker in his hand,0
a group of boys in green and blue outfits swing green and blue flags in the air to an on-looking crowd. //n a group of boys in green and blue outfits swing a flag in the air,0
a middle-aged woman ironing in a messy room. //n a woman ironing in a room,0
a farmer drives on two cattle to plow a field for his work. //n farmer using livestock to plow his field,0
a boy jumps over another boy on a trampoline. //n a boy jumps onto a trampoline,0
an elderly woman wearing a flower shirt patiently waits for the train to stop. //n an elderly woman wearing a flower shirt patiently waits for the train,0
a young boy and an old men involved in some type of ritual ceremony. //n a boy and an old man involved in a ritual,0
family sits on beach with a blue cooler. //n family is sitting on beach,0
two women and a child standing by the water. //n two women and a child standing by the water,0
a woman in a green jacket is posing for a photograph. //n a lady poses for a picture,0
the group is watch a cartoon on a small electric device. //n the group is watch a cartoon on the electric device,0
"a woman in dark pants, sunglasses and a black and white tank top is crossing the street while holding a red cup and two plastic bags. //n a woman crossing the street holding two bags",0
three men are standing in a police boat with many rocks behind them. //n three men are standing in a boat,0
"a kid with green shoes, red shorts, and a blue hat and shirt stands on a stretch of pavement. //n a young child with green shoes red shorts and a blue hat and shirt stands on a stretch of pavement",0
a child in a red sweatshirt and hat holding a toy. //n a child in a red sweatshirt and hat,0
four people are browsing in a market. //n a group of people are in a market,0
time lapse photo of two children playing in a pool of water. //n time lapse photo of two children,0
a man in a fedora looks surprised. //n a person in a fedora looks surprised,0
a man sitting on the floor holding a toy. //n a man sitting on the floor,0
a football player scores a touchdown as the opposing team tackles him. //n a football player scores a touchdown as his team tackles him,0
a black man and a white man standing in front of a green bush //n there are people in front of a bush,0
people standing outside an airplane with native american art painted on the tail. //n the airplane has art on its tail,0
three friends pose for a photo outside of the 2008 summer olympics. //n three friends pose for a picture,0
two soccer players from opposing teams trying to get control of the ball before the other player does. //n two soccer players trying to get control of the ball,0
a group if people standing around a public fountain. //n a group of people stand around a public fountain,0
three women sitting and talking in a tiled area under a sign jane. //n three women sitting down and talking,0
"three different people, all wearing light colored tops and dark pants, are taking pictures with their cameras. //n three people are taking pictures",0
an old man wearing a green bowtie and glasses looking toward the camera. //n an old man wearing a bowtie and glasses looking toward the camera,0
a young woman in a dark hat is sitting on something in the large body of water with green mountains in the background and her legs are in the water. //n a young woman in a dark hat is sitting on something in the large body of water with green mountains in the background and her legs are in the water,0
a little girl with a kitten graphic on her shirt is riding in the saddle of a brown horse with a black mane next to a fence outside in a green field on a sunny day. //n a little girl rides the saddle of a horse,0
a child is sliding down a red metal slide. //n a kid is sliding down a slide,0
a girl in jeans tries to show an adult how high she can kick. //n a girl tries to show an adult how high she can kick,0
a backpacker enjoying a view of nature. //n a backpacker enjoys a view of nature,0
"a policeman in a vehicle with a laptop and notes, overlooking the street. //n a man in a car with a laptop",0
two bicyclists are mending a bicycle on the sidewalk at night. //n two bicyclists are repairing the bicycle on the sidewalk at night,0
a person that's wearing a pair of yellow shorts dives to catch a frisbee. //n a person wearing yellow shorts dives to catch a ball,0
a woman in uniform taking pictures with a 35 millimeter camera. //n a woman takes pictures,0
a man and a young boy are riding together on a segway. //n a man and a young boy are riding together on a bike,0
a man with a tattoo is holding a toddler. //n a man with a tattoo is holding a baby,0
two window cleaners clean tall glass building. //n two people cleaning windows,0
a black man wearing a green hat. //n a black man in a green hat,0
"one black man and one caucasian man are at the front of the pack of otherwise predominantly asian track runners; all wearing shorts, running shoes and numbered paper race-bibs. //n a black man and a caucasian man are at the front of a pack of runners",0
"two enormous elephants standing on a platform not fenced in, with a lady sitting causally sitting on a bench, in front of them. //n two enormous elephant standing on a small platform without fencing behind",0
three men and a dog on a hike are looking at the mountain view. //n three men on a hike are looking up at the mountain,0
a girl in a blue shirt and yellow shorts is jumping in the air and yelling into a microphone on a stage. //n a girl jumps and yells at a microphone on stage,0
"a bike rider with khaki green shorts, a blue shirt, backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side. //n a person riding a bike",0
"a brown dog, a black dog and a black and white dog are in a grassy field //n three dogs are in a grassy field",0
three people stand proudly by a truck stocked with building supplies in the street. //n three people stand proudly by a building supplies truck in the street,0
a young man and woman are at a dinner table with food in front of them. //n a man and woman are having dinner,0
this man is stretching his scarf and cheering. //n this man is stretching his scarf,0
a child in a pink coat is standing in the middle of a pile of empty plastic bottles. //n a child in a pink coat is standing in the middle of a pile of empty plastic bottles,0
a woman and a man enjoying his drink on party night. //n a man and a woman enjoying a drink,0
a baby swaddled in a blanket with balloon designs is sleeping on a white mattress inside a colorless plastic bassinet that has two notes taped to it. //n a baby is sleeping on a white mattress,0
a group of carnival goers mingle around a booth with a large white contraption. //n a group of carnival goers mingle around a booth,0
a large woman in a blue jacket is looking irritated. //n the large woman in the jacket is looking angry,0
a man and woman are sitting on a bench with four blue balloons. //n two people sitting on a bench with balloons,0
a brown and black dog is jumping to catch a red ball. //n a dog is getting ready to catch a red ball,0
three dogs running in the dirt. //n three dogs running,0
young white girls collide during game of flag football while teammates rush to their aid //n young white girls collide during game of flag football while their teammates rush to their aid,0
a man in a green hat is walking by a concrete wall. //n a man in a green hat is walking by another wall,0
a woman is existing a crowded subway station. //n a woman is staying in a subway station,0
three people sit and talk in front of a sculpture of a pharaoh. //n three people sit and talk in front of a pharaoh,0
a man riding on a three-wheeled wheelchair. //n a man rides a wheelchair,0
"a child in period costume looking at a table with a bowl, cup, and a basket of apples. //n a child is looking at a table",0
baby taking a nap in his crib. //n a baby taking a nap,0
a boy in a red and black shirt and black sandals kicks his foot back as he looks at the camera. //n a boy in black sandals is kicking his foot back as he looks at the camera,0
"it looked dark outside while in the empty restaurant, a young guy dressed in black sat in a booth playing the harmonica. //n it looked dark outside as a young black man sat in a booth and played the harmonica",0
a man with a balloon hat and people eating outdoors at picnic tables. //n a man wearing a hat and people eating picnic food,0
the beard have brown fur. //n the beard has brown fur,0
a young person is playing ice hockey and wearing an ice hockey uniform. //n a young person is playing ice hockey and wearing a jersey,0
four men doing a martial arts stance in front of onlookers. //n four men doing a martial arts stance,0
two men in traditional arab dress standing near a car wave at an suv in the desert. //n two men in traditional arab dress stand near a car in the desert,0
"a man wearing all black sits on a wooden bench and reads, his umbrella is open nearby on the ground. //n a man in black sits on a table and reads his umbrella is open nearby on the ground",0
a female gymnast wearing a red leotard on a balance beam with arms raised over her head. //n a girl does gymnastics in her leotard,0
two men in white cowboy hats on horses are trying to lasso a running animal. //n two men on horses are trying to lasso a running animal,0
a negro male in a white t-shirt and a black hat sitting on the curb texting. //n a man is texting while sitting on the curb,0
a male lab worker with glasses is examining something using a microscope. //n the employee is examining something,0
children and staff sit on the floor and paint in a recreation center. //n children and staff sit on the floor in the recreation center,0
a brown dog is laying on its back on the grass with a ball in its mouth. //n a dog lay on its back on the grass,0
woman in a black jacket skinny jeans and tall black boots walking down a sidewalk next to a man in khaki pants with a white shirt walking the opposite direction. //n woman in a black jacket skinny jeans and tall black boots walking down a sidewalk next to a man in khaki pants with a white shirt walking the,0
a man in a blue shirt works at a table with several computer monitors. //n a man in a blue shirt works at a desk,0
a young man with gold short shorts and a black top is walking in a parade. //n a young man in short shorts and a top is walking in a parade,0
a white and brown dog is laying down on a red jacket with a rodent standing on it. //n a dog lays on a jacket,0
"four friends sit on a grassy hill by a beach, looking at the ocean. //n four people look at the ocean",0
a crowd gathers at a huge monumental building. //n a crowd gathers at a huge building,0
a black woman is looking at her cellphone. //n a black woman is looking at her smartphone,0
"on wooden floor, martial arts instructor bowing before students with all in blue martial arts clothing. //n a martial arts instructor is bowing",0
a fisherman is reeling his rod while another relaxes in a boat on water. //n a fisherman is reeling his rod while another is relaxing,0
a man in a hat is displaying pictures next to a skier in a blue hat. //n a man in a hat is displaying photos next to a skier,0
"an older man squatting outside, holding a cup, with a plate of food, personal bag, and walking stick next to him. //n an older man standing outside holding a cup with a plate of food bag and walking stick next to him",0
two men watch a third man grill meat. //n two men watch a man grill meat,0
a little girl covered in paint sits in front of a painted rainbow with her hands in a bowl. //n a little girl covers her face with paint sits in front of a painted rainbow with her hands in a bowl,0
two mma fighters spar in a ring. //n two mma fighters spar,0
a man with a helmet rides his bike on a bumpy path. //n a man is riding a bike on a bumpy path,0
man standing on the street holding a sign //n a person has a sign,0
a boy is shaving a african american's hair in a home setting he has clothing over him so he does n't get hair on himself. //n the boy is shaving a black males hair at home he is wearing some clothes over his head,0
a girl in a bright yellow shirt and dark green shorts is sleeping on a couch with a bag of pretzels on the floor next to her. //n there is a girl sleeping on a couch,0
"people standing in front of yellow building with the words ""you are here"" hanging upside down. //n some people are outside an object which has words written on it",0
a peron in a white top and blue pants wades through a puddle on a street with rickshaws on it. //n a peron in a white top and blue jeans wades through a puddle on a street with rickshaws,0
the man sits on a sofa under the bridge and litter is all around him. //n the man sits on a sofa under the bridge,0
"a man in a brown hat, lying on the sidewalk, taking a photograph. //n a man in a brown hat is laying on the sidewalk and taking a photograph",0
a black dog jumps into a pool that has many yellow balls in it. //n a black dog jumps into a pool that’s filled with yellow balls,0
asian male in a blue shirt plays the cello. //n a man is playing the cello,0
a woman in a black and white shirt is standing in front of palm trees. //n a woman in a black shirt is standing in front of palm trees,0
a rider on a blue motorcycle in traffic wearing a helmet. //n a rider on a motorcycle with a helmet is in traffic,0
a man in a long blue cape walks into an old stone building. //n a man in a cape walks into an old stone building,0
a man is stacking rocks by the waterfront. //n a person is stacking rocks,0
a young girl dances while the band plays. //n a girl dances,0
two referees watch as two martial artists fight. //n two referees are watching as martial artists fight,0
"a white man who looks like harry potter reads a magazine in front of a purple ""women's lifestyle"" sign //n a man is reading a magazine",0
little girl wearing a mask sitting on man's shoulders as they walk through a crowded street together. //n a boy and a girl sitting on each others shoulders,0
"young woman, in tennis dress that is red and green, with a red cap, bouncing a ball with her racket. //n a young woman is bouncing a ball",0
"a baby in pajamas is sitting in a suitcase, rummaging through its contents. //n a child is sitting in a suitcase",0
an older woman in a kimono is listening to something with headphones. //n an older woman in a kimono is listening to music,0
a man in black shirt sits on a stool while trying to sell stuffed animals. //n someone is trying to sell stuffed animals,0
a woman with shoulder length hair sits on a sidewalk wearing a blue striped shirt and high heels. //n a woman with shoulder length hair sits on a sidewalk,0
male tennis player with tattoo on left arm in position to hit the ball with onlooker sitting down. //n tennis player with tattoo on left arm is aiming the ball,0
a man in uniform talks into a microphone to a group of people in various costumes. //n a man in uniform talks into a microphone to a group of people,0
a young boy carries a white balloon. //n a young boy is carrying a white balloon,0
a man in a light blue sweatshirt walks down a dirt path. //n a man in a light blue sweatshirt walks down a hill,0
riders wait to board a transportation van in vietnam. //n riders wait to board a transporter in vietnam,0
two little children wait in a highchair to be fed. //n two children wait in a highchair,0
amateur chef wearing a white cooking apron is about to chop a chicken with a butcher knife. //n a chef is about to chop a chicken with a butcher knife,0
several people are riding motorcycles down a narrow street. //n several people are riding motorcycles down a street,0
a tennis player in a black hat hitting the ball. //n a tennis player in a black hat is hitting the ball,0
a man and woman are riding bicycles across a junction in the city. //n a man and woman are riding bicycles across the street,0
a barefoot woman is crouched in starting position on a track. //n the woman had bare feet,0
upward view of squirrel perched on a branch with leaves in the background. //n upward view of squirrel perched on a branch,0
a person with an orange shirt jumping in a trampoline //n a person in orange shirts jumping in a trampoline,0
the quad runner goes up the sand dune. //n the quad runner goes up the sand,0
two older men present photos and discuss their lives. //n two men sharing photos and talking,0
a man in black shaving a ice sculpture. //n a man in black shaving a sculpture,0
a woman sits on a flowered carpet with an infant. //n a woman sits on a carpet to hold an infant,0
two boys at a snack stand wait to buy food. //n two boys wait to buy food,0
a mascot at a sporting event waves to the crowd. //n a mascot is waved to the crowd,0
man in ball cap adjusting an umbrella at a concession stand. //n a man adjusts an umbrella,0
women and little girls performing a cultural dance. //n women and little girls dancing,0
a young man with a hat linking two game-boys to a synthesizer. //n a man with a hat connects two gameboys to a synth,0
man on bicycle is doing tricks in an old building. //n a man is doing tricks on a bicycle,0
a young girl in a dress kneels at the shoes of a younger boy in a brown shirt. //n a man in a shirt and a girl in a dress are kneeling on the ground,0
there is a guy with a mustache who is playing a gold saxaphone. //n theres a saxophonist with mustache,0
a crowd is walking across the street at a busy intersection with many cars and many advertisements. //n a crowd is walking across the street at an intersection,0
a man is making spray paint art and spray painting anarchy symbols onto the painting //n a man is making anarchy symbols with spray paint,0
a woman in black jeans sits on the railing of a bridge with a harbor in the background. //n a woman in black jeans sits on a bridge,0
three men walking across a construction area. //n three men walking across a construction field,0
a boy stands on a scooter in an abandoned boardwalk. //n a boy stands on a scooter in an abandoned beach,0
two smiling young men lying in a green papasan chair with a tan comforter over them. //n two young men lying in the chair,0
"crowded arena with lots of people wearing yellow, carrying red flags. //n the crowd gathers in the crowd carrying yellow flags",0
the man is carrying tins and taking them somewhere. //n the man is carrying containers,0
a man looks ahead as his child look upward on the museum balcony at a man wearing black coat. //n a father looks ahead at the child that is looking upwards in the museum,0
three football players playing a game while fans watch from the bleachers. //n football players play as fans watch in the bleachers,0
"a man in a blue jacket has fallen asleep while sitting on a fold-able chair, with a fishing pole and a green umbrella. //n a man falls asleep while sitting",0
a group of shirtless natives are dancing the night away next to a fire. //n a group of native people are dancing in front of a fire,0
balding man in white shirt sitting in bus stop. //n a bald man is sitting in front of the bus,0
a dirt biker aggitates dirt on a four wheeler. //n a dirt biker is applying dirt to a four wheeler,0
a man wearing an orange shirt and orange hard hat is working on something high above other buildings and a street below. //n a man wearing orange is working on something high above other buildings,0
a dark-haired bearded man in glasses and a hawaiian shirt is sitting on the grass. //n a bearded man is sitting on the grass,0
a father and son at the checkout in a supermarket. //n a father and son at the checkout,0
people either standing or sitting waiting in a subway. //n people either sitting or standing in a subway,0
three girls are walking along the sidewalk together and the one in the middle is bouncing a basketball. //n three girls are walking along the sidewalk and the one in the middle is playing sports,0
a young child is sitting at a table inside a restaurant and is writing on a piece of paper with a pen. //n a child is sitting at a table inside a restaurant,0
a woman in black pants and a white shirt is rock climbing. //n a woman in black pants is climbing,0
a woman pats an elephant that is saddled to give rides. //n a woman pats an elephant,0
two men look out from the bridge of a large sea-faring ship. //n two men look out from the bridge,0
a person wearing a red long-sleeved shirt is lying down on a wall in front of a lamp post in a very unusual manner. //n a person is wearing a red shirt,0
a man in a red t-shirt and jeans is driving a right-hand drive car. //n a man in a red tshirt is driving a righthand drive car,0
a boat worker holding a rope. //n a boat worker holds a rope,0
people walk down a paved street that has red lanterns hung from the buildings. //n people walking on a street with lanterns,0
a woman stands on a sidewalk behind a table filled with hats. //n a woman stands on a sidewalk behind a table,0
a young boy with a name badge on his black jacket plays with a hammer and circular saw next to a roll of carpet padding. //n a young boy with a name badge plays with a hammer and a saw next to a roll of carpet padding,0
a man in a colorful button-up t-shirt is pouring what appears to be barbecue sauce onto something. //n a man in a color shirt is pouring something,0
two people in bright orange coats are working on some piece of equipment that is dealing with a train. //n two people in bright orange coats are working on a piece of equipment,0
"a man trying to shoo away a mongoose with a broom, while a man watches from behind. //n a man trying to shoo away a monkey with a broom while another man watches from behind",0
two children watch as a dog runs through a blue fenced course towards a person holding a scanner and microphone. //n two kids watch a dog run,0
a boy in a green shirt watches kayakers. //n a child in a green shirt watches kayakers,0
man escaping a straitjacket while many people watch. //n a man is escaping from a straitjacket,0
a guy with a gray shirt and blue jeans on his skateboard jumping off the side of a building or construction site. //n a guy with a gray shirt and blue jeans on its skateboard jumping off the side of a building,0
a woman holds a leash with a dog in one hand and the hand of a child riding a unicycle in the other. //n the woman has a dog in one hand and a child in the other,0
"two hockey players in red and blue uniforms, going after the puck. //n playing hockey",0
a group of people sitting at a table eating. //n a group of people eat at a table,0
the gal in the yellow hard hat is rock climbing up the steep rock. //n the gal in the yellow hard hat is climbing up the steep hill,0
the man is playing a stringed instrument on the ground. //n the man plays an instrument on the ground,0
a small child smiles while bathing in muddy water. //n a child is in a muddy bath,0
a young kid is looking at cat that is trashed with white paint. //n a young kid is looking at cat,0
four young girls pose for a picture at school //n a group of young girls pose for a picture,0
two young girls sparring in white martial arts outfits while a third person watches from the side. //n two young girls in white martial arts outfits are training together,0
there is a group of people standing around including what appears to be a person in a bear costume with the head in their hand. //n there is a person in a bear costume,0
"there is big hill of dirt behind signs that say ""ramp closed."" //n there is big hill of dirt behind signs that say ramp closed",0
four boys are surrounding a person sitting in a chair and splashing their head with pink paint. //n four boys are splashing a person in the head with pink paint,0
a black and white dog runs beside a brown dog in a green field. //n a black dog runs along side a brown dog in a green field,0
a man wearing a white hat is sitting is sitting a horse drawn cart on the street. //n a person sitting in a horse drawn cart on the street,0
"a young girl jumping off a concrete block, with her arms and hands in the air, above her head. //n a young girl jumps off a concrete block",0
a bride and groom taking their vows. //n a pair of people say their vows,0
a man in a suit leaps toward his bride. //n a man leaps towards his bride,0
"a man in blue, and a woman in white, are dancing with another couple dancing in the background. //n a man in blue and a woman in white are dancing and are joined by another couple",0
