text,labels
yeah it's just it's it's just a lack of concern they don't have you know these kids the ones that are involved in you know gangs i think are searching for self-esteem and they find som ething like that in uh their gang activities and they never had this at home and their parents don't have it if they happen to know their parents //n I think the kids join gangs in search of self-esteem.,0
"So, the argument that we would simply have to find new buyers for government bonds is beside the point in the short run--and irrelevant in the long run, when Social Security will stop running surpluses. //n Social Security, at some point, will no longer run surplusses.",0
plus the all the judicial system is overloaded with all kinds of um problems and crimes and so forth and then all of the um civil things that clog the courts //n The judicial system is swamped.,0
This elegant spa town on the edge of the Lac du Bourget has offered cures for rheumatism and other ailments for centuries. //n The spa town has been offering cures for a long time.,0
you see what i'm saying um-hum //n Do you get my point?,0
yeah that's true you just take off your mortgage interest and that's about it //n Take off your mortgage interests and that's all. ,0
"Closed to traffic (and free of taxis), it is not for the weak of knee. //n Neither personal cars or taxis are permitted in the area.",0
"Kan'eiji was a seat of great power until 1868, when it became the battleground in the shogunate's last stand against the imperial army and most of the buildings were destroyed. //n The majority of the buildings in Kan'eiji were demolished in the late 19th century. ",0
he felt like that that was a good way on Saturday's that he developed a good relationship with his father //n He developed his relationship with his father thanks to what they did on Saturdays.,0
"Nothing can bring her back to life, but we do hope, if there has been foul play, to bring the murderer to justice."" //n She cant be brought to life, but her murder can be published. ",0
"They took advantage of this new stronghold to create Provincia (now Provence), stretching from the Alps to the Pyr??n??es, in order to guarantee communications between Italy and Spain. //n They created Provinicia.",0
People seemed to be watching me. //n People were staring at me.,0
They traveled south and then south west off of the main trail that led to the southern cities. //n They were traveling to the southern cities.,0
"However, the market is expected to adjust to changes in both the demand for resources under a multipollutant program and other market factors. //n The market will adjust to changes in demand.",0
than Africa or the Latin American countries //n More so than Africa or Latin America.  ,0
"P.S.--I Won't Be Attending Your Funeral,  During a rambling discussion of oncology and longevity on This Week , Kristol shares the happy fact that his wife has a centenarian grandmother and a great-grandmother who lived past 100 too. //n Kristol says his wife has old relatives.",0
Her usual self-confidence deserted her. //n Her normal bravado left her.,0
to take you know whether you wanted to study American Indians or this or that maybe as one of those six week sessions instead of having a class um or have the class but as part of that or part of the credit would be to do something like that on a voluntary basis //n You can get partial credit for doing some volunteering work.,0
"yeah i'm not sure down there if you guys are all picking up but up here it's it's terrible //n It's awful up here, but I don't know what it's like down there.",0
that's just  they tried to put me in some kind of um immobilized walker because he doesn't like to put casts on when it's warm but i just the more they tried to get my foot in the more i screamed i couldn't you know //n The didn't want to use a cast due to heat.,0
Absence reports must be maintained daily to indicate those service members who are to be charged leave and those who are not present for duty but who should be. //n A service member should be on duty if they don't have leave.,0
her husband's an Nintendo uh are her boyfriend i guess her fiance hard to keep track these days um is an Nintendo freak so he'll he'll have a he'll he'll usually bring a few games //n Her fiance loves Nintendo.,0
"Slim pointed and said, ""There's sort of a hole in the canvas.""   //n That person gestured at something.",0
"You will also find the Cumwest Exhibition here, which tells the story of the Western Lakes, the lesser known though no less captivating part of the Lake District. //n  the Cumwest Exhibition teaches the story of the Western Lakes",0
The lives of saints Lawrence and Stephen are depicted in delicately subdued pinks and blues. //n The color scheme used to depict Stephen's life is subdued.,0
Henry established expeditions that ultimately succeeded in redefining Europeans' very understanding of the world. //n Henry's expeditions were impactful.,0
"So, I think something can be worked out. //n I believe we can work something out.",0
"Out in the alley below, three figures reeled in the circle of light afforded by the door lantern. //n Three people were in the alley near a lantern.",0
on your on your taxes yeah that's really about it it's uh have you ever owned your own home //n Have you owned a home before?,0
"But as soon as you realize you're a saver, you'll lose confidence in your future extravagance and figure you might as well spend your money today. //n Just as you decide you want to save, you get cold feet and realize you may as well spend your cash today.",0
"Well? There was no change of expression in the dark melancholic face.  //n He just looked at me and said, Well, what is it?",0
"The tensions between, say, competition and compassion, or efficiency and equity, which blighted politics for so long, are sterile quarrels of yesteryear. //n Political tension between head and heart has gone by the wayside.",0
i don't know he'd be good at it he's such a motivator he primarily you know with the quarterbacks that would be his specialty i wished i wished they could work something i really like him i really do //n I wish they could work something out with him.,0
His eyes were gold-amber and shone in the moonlight when he looked to Ca'daan. //n The moon was bright.,0
Nowhere on earth is there a place that attracts such a diverse population. //n There is not any place on this planet that entices such a variation within the population.,0
and a lot of the people that came from that area probably like what you're talking about they had no um they had a lot of property but not a lot of house and now they have a lot of house and hardly any yardage around it //n It used to be you had a lot of land but not a lot of house but now you have a lot of house and not a lot of land.,0
"Narrow alleyways brim with copper, gold, leather, and alabaster, and the streets are replete with barrow traders touting for customers. //n The alleyways are narrow.",0
"In Steven Jobs' Totalitarian Vision, James Surowiecki gives one of the finest examples of Monday morning quarterbacking I've ever seen. //n James Surowiecki engaged in Monday morning quarterbacking.",0
This is where Paris's story began. //n The story of Paris began here.,0
"As she drew nearer and nearer to Hyde Park corner, the temptation to return to South Audley Mansions was almost irresistible. //n The closer she got to Hyde Park corner, the more she was tempted to go back to South Audley Mansions.",0
"Commercial sites comprise only a fraction of online meteorology. //n Commercial sites contain online meteorology, although it is only a fraction.",0
"The Seagram Co. expanded plans to advertise liquor on television, defying President Clinton's plea to honor the half-century-old voluntary ban. //n Liquor used to be banned from television commercials.",0
so if there's no controversy if you're not worried about who's going to win if you think it's going to be a shoo-in then uh you know you don't vote so uh //n You are aware you do not cast a vote for any candidate.,0
"Under threat of litigation, we have had to abandon the name The Dismal Scientist for Paul Krugman's economics column. //n We have been threated so we have to abandon the name.",0
"uh no i i don't work for TI so i get cash //n I am not an employee at TI, so I get cash.",0
"She was answered by a blowing from Shiloh, a bray out of Croaker. //n Shiloh answered her with a blow.",0
What Huang's higher-ups at the DNC can most be faulted for is not following suspicions they should have had about the huge sums he was reeling in. //n Huang works for the DNC.,0
so we we do that somewhat uh we also have uh teleconferencing where we have //n We have access to teleconferencing.,0
"On the south end of Dawson Street is Needle­craft, specializing in fine Irish linens. //n Needle­craft on Dawson Street sells Irish linens.",0
"Steps nearby lead underground to the Lapis Niger, a black marble pavement laid by Julius Caesar over the presumed grave of Romulus, the city's founder. //n Julius Caesar laid at least one black marble pavement in his life.",0
It can't be there!  //n It wasn't able to be there.,0
"The girl counted the notes in a businesslike manner, secured them in her handbag, and rose. //n The girl placed the notes in her handbag.",0
"At his bidding, French buccaneers and adventurers, some of them noblemen, started planting the flag on Caribbean real estate in 1625. //n French buccaneers were sometimes noblemen.",0
um-hum well and and and so many of the so many of the conflicts um really don't have a basis in in uh politics or or human rights or anything like that it //n A good number of the conflicts have no political causes.,0
"In my view, it's not on the issue of whether they should be recorded as compensation expense; it's more a matter of how it should be done. //n I think the most important thing is how it should be done.",0
"Menorca is the second largest of the Balearic archipelago, but it's tiny just the  only 50 km (31 miles) long and 17 km (10 miles) across at its widest point. //n At no point is Menorca more than 20 kilometers wide.",0
"it really is our kids are all grown and gone and away from home so our our new family is the you know our two cats and our dog we never really well we had we did have some time to devote to them you know but not nearly as much time as we have now so they've really become children they're they're real characters they really well all of them are //n Since our kids are all grown and gone, we have the pets to fill their spots.",0
"It seems incredible that a woman like Mrs. 69 Cavendish, proud and reticent to the last degree, should interfere so violently in what was certainly not her affair."" //n The speaker is astouneded that Mrs. Cavendish reacted the way she did. This seems out of character for her.",0
"Napoleon suffered a great defeat, but his ally Poniatowski refused to surrender, preferring to sacrifice himself and his troops. //n Poniatowski sacrificed himself and his troops rather than surrender.",0
yeah that's true and even i i noticed that a lot of gas stations are telling you to recycle your oil //n i observed that many gas stations encourage people to recycle oil,0
"Well, Slate has brought punditry to almost unimaginable new heights with its ongoing Is There a God? //n Slate has changed the idea of punditry, with its ongoing Is There a God?",0
"The huge bird braked savagely, barely stopping before they were under its feet. //n The giant bird stopped brutally, barely coming to a stop before they were under its feet.",0
"Too many of them had already been killed, and there was no time for reviving them. //n There was no time for reviving the dead.",0
This document commits LSC to dramatically expand the impact of legal services programs throughout the nation by improving access to legal services among eligible persons while enhancing the quality of the services delivered. //n Improved legal service accessibility is one of the LSC's commitments.,0
I didn't see how I was ever going to get hold of you alone. //n How I was ever going to get hold of you alone...I didn't see it.,0
"And that, more than anything, is the one constant that characterizes the past, present, and future of Las Vegas. //n There is one particular thing that remains throughout Las Vegas' past, present, and future.",0
"it doesn't take much but uh we got him all back going and packed up and came on back uh let's see i i had another another camp out that wasn't uh near as bad in fact it had some really good good points to it i'm trying to think of exactly where we were uh we were on another lake i don't remember the the name of it but we were right up at the shore and the way it was layed out the camp grounds were uh it was another state park and the campgrounds had railroad ties blocking off a sandy pit and that made for a fairly level place to put the tent but to get down to the beach you had to walk down a real steep embankment i mean it was so steep they had put railroad ties as stair steps every once in a while mainly for the erosion and that became a path as it were //n The one camp site we went to was not too bad, I remember the beach being close to the camp site.",0
"Leaving Azincourt, continue north to Fruges. //n You go north to get to Fruges.",0
figure it's going to be it's never what it was last month and uh and uh you know it's it's the one that's always the killer //n Things are never the same month to month.,0
"On his much awaited feastday held twice annually (the first Sunday of May and 19 September), the blood is said to liquify, even boil : When it doesn't, disaster befalls Naples. //n Naples holds a feast-day every May.",0
"That's probably more accurate, without making a definitive statement. //n That's fairly accurate even without a conclusive statement.",0
She can recognize the emperor of Faigon and the king of Gazu Kadem by sight. //n She can see the emperor of Faigon.,0
nice furniture and things like that but kids are just as much of a blessing as all these material things but it's a different kind and a lot times people think oh well i'm not blessed i have an old car but you've got five kids you know you're just as blessed probably more //n People should feel lucky to have kids even if they don't have new possessions.,0
"The Los Angeles Visitor and Convention Bureau, on Figueroa Street between 7th Street and Wilshire Boulevard, offers extensive information on attractions throughout the city. //n The LA Visitor and Convention Bureau has extensive information of attractions.",0
"It was a doll, or rather a robot doll with exchangeable parts, similar in concept to Kolego blocks, but bigger, more ergonomic and resembling realistic organs, which allowed for better chances of creative playtime. //n The robot doll was ergonomic and resembled realistic organs.",0
"Technological innovation, especially in information technology, has enhanced productivity, but also created new vulnerabilities. //n Technological innovation has upsides and downsides, such as new vulnerabilities.",0
"Once dead, he had to settle for this spot in front of the Scuola of San Marco, a clever Venetian solution. //n The Scuola of San Marco is located in Venice.",0
"You will find that each quartier has its own personality, different people to watch, and something special to offer. //n All of the quartiers offer something special to visitors.",0
" Comments were considered electronic when the rule explicitly provided for comments to be submitted through the Internet, by email, or on a computer disk. //n The comments are electronic.",0
"Both Texas and Illinois found the first-time payment accuracy review to be expensive-$250,000 and $400,000 in direct costs, respectively. //n The accuracy review was expensive in Texas and Illinois.",0
"Two coffees."" (This was to the waiter.) ""One Turkish, one French."" Tuppence sipped her coffee with a deeply reflective air, and snubbed Tommy when he spoke to her. //n Tuppence drank her coffee and ignored Tommy.",0
"'He must be apprehended,' stated Natalia, blankly. //n Natalia said that the male was to be apprehended.",0
3. Are information sources described clearly and //n Information sources are described.,0
area are lawyers and and i i just sort of think that's ridiculous yeah with //n I think it is silly.,0
"Founder Bill McCartney, former University of Colorado football coach, slips pro-life and anti-gay messages into his rhetoric about responsibility and forgiveness. //n McCartney puts messages in his speaches.",0
"The largest, Pyre-Lachaise, has a population estimated at 1,350,000 buried here since its foundation in 1804. //n There are over 1 million people buried at Pyre-Lachaise.",0
Pit fighters from the Gazu Kadem pits traveled weeks across the desert only to fall under my club in two breaths. //n The Gazu Kadem pit fighters fell easily in battle.,0
"The broken bell, Cynthia's absence ” arranged by Inglethorp through his wife ”all these are wasted.  //n The broken bell and Cynthia's absence were all for nothing.",0
"At its heart is the grand sloping fan-shaped Piazza del Campo, site of the old Roman forum and arena of the town's world-famous annual Palio horse race. //n There is a Roman forum at its heart.",0
Don't you understand?  //n Do you not get it?,0
"In the preamble to the final rule, HCFA discusses, in the form of a combined Regulatory Impact Analysis and Regulatory Flexibility Analysis, the effect of the final rule on small entities. //n The HCFA discusses the effect the rule has on small entities.",0
"As the leading performance and accountability organization in the United States and arguably the world, we believe that we have an obligation to lead by example and practice what we preach. //n We think that we are probably the best performance and accountability body in the world.",0
"Recent examples include actions taken by the Congress, the SEC and the GAO to address areas of concern that each felt warranted government action. //n Examples include actions taken by the Congress address areas of concern.",0
Use your warrant: Arrest Mr. Inglethorp.  //n Take this man into custody.,0
The victory secured independence from Spain. //n After they won they were independent from Spain.,0
"beets yeah we've got some beets uh-huh //n Yes, we own beets.",0
one of my favorite things to do now is sit down and listen to Chopin that is played on uh piano i just you know i can just drift off into some other world just listening to that for hours if i ever have the time to do that //n I love listening to Chopin. ,0
no unless i watched through the war you know there's only one //n I haven't watched Through the War but there is only one.,0
uh pretty close to it well i've enjoyed talking with you //n The conversation I had with you was enjoyable.,0
so i try to save that for the weekend i need to get better at it though //n I attempt to save it for the weekend but I have to get better.,0
Fine profiles of Klayman have recently appeared in Newsweek and the Washington Post . But the conventions of newspaper journalism are such that an objective reporter cannot render his own opinion that the subject has a screw loose. //n Klayman is a famous or powerful person.,0
Almost as if- //n Possibly it could be-,0
rock music um some of the some of the rock stations now are the i guess the top forty stations or whatever they just it really gets on my nerves because they play so many commercials and //n I don't like some rock stations.,0
An' you an' me's kinda hide-matched there. //n You and I are sort of hide-matched there.,0
"With a car, you are no more than a couple of hours from deserts, beaches, mountains, and any number of outstanding southern Caleornia attractions. //n Deserts and beaches can be reached from this location.",0
"This large, smart beachside fish restaurant, serving generous portions of fish and seafood, is located next to a marina. //n The restaurant is on the beach and serves fish.",0
"Once, Las Vegas showrooms were filled with top entertainment headliners, comedians, production shows, and dancing girls that could be enjoyed at a very low price. //n Years ago, showrooms in Las Vegas were filled with top entertainers that could be seen at a very low price.",0
"Postal Service's revenue (volume) per route is much more skewed than Poste Italiane's, as measured by the relative size of the bars at the extremes. //n Postal Service revenue per route is skewed.",0
"George W. Bush, on ads for the Diabetes Walk. //n There are ads about the Diabetes Walk.",0
and that way it would give you know the probation department and parole department they've got to be overloaded with as many criminals as we have here in in Lubbock //n There are criminals in Lubbock.,0
"OMB did not approve the information collection as submitted, but required FDA to invite comments on the information collection when the final rule was published. //n The FDA was required by the OMB to invite comments.",0
i'm kind of like you i've never really gotten into it it's just a it's just a chore you know and i finally decided one semester i'm in college and i'm taking night classes and //n It has always felt like a chore.,0
"The central Kasumigaike (Misty Lake) is the most attractive of the ponds, graced by its Tortoise Shell Island the tortoise being much favored by the Japanese as a symbol of long life. //n Misty Lake is most noticeable by its Tortoise Shell Island.",0
yeah yeah yeah they did well i think that's the guy that uh it was like his story //n  It was that guys story I thought it went well. ,0
"He had discovered that the sky material resisted any sudden stroke, but that other matter could be interpenetrated into it, as the stars were. //n He had found out that the sky material could stand sudden strokes.",0
Exhibit A-4 in Appendix A examines a schedule for retrofitting a facility with multiple (seven) SCR retrofits. //n The one exhibit in appendix A examines the SCR retrofits.,0
Anyone who pays the least attention could make a long list of their preferred examples. //n Paying the least attention results in a long list of preferred examples.,0
"Fighting down that instinct of panic which urged her to turn tail and run without further delay, Tuppence returned the lady's gaze firmly and respectfully. //n Tuppence wanted to run away but instead returned the lady's gaze.",0
"Clinton budget director Franklin Raines resigned to become chairman of Fannie Mae, the giant, government-chartered home mortgage lender. //n Franklin Raines is chairman of Fannie Mae.",0
"Aswan, Egypt's southernmost town, has played an important role throughout its long history. //n An important town throughout history, Aswan is also Egypt's southern most town.",0
"These form the major stops of a Nile cruise and are all visited by tour groups from bases at Luxor or from Aswan to the south. //n These make up the major stops of a typical Nile cruise, and are thus visited by many tour groups.",0
"The analysis further points out that it has reduced the impact of the proposed amendments on small businesses by determining not to amend Regulation S-B to incorporate an item similar to proposed Item 305 of Regulation S-K. //n Per the analysis, the impact of the proposed amendments on small business has been reduced.",0
Its 18 percent alcohol content can sneak up on you. //n The alcohol content can be hard to notice.,0
they're no different //n They're almost exactly the same.,0
Fabrics from China are a bargain and well worth taking home. //n Chinese fabrics are a bargain.,0
The sound man turned around and mouthed an apology but did not move. //n The man working sounds turned around and said a soundless apology but did not budge.,0
well you well you'd think so but uh //n It seems like this is so.,0
The villager with the hammer and shield shifted. //n The person moved while holding more than one item. ,0
yeah a lot more appointee's i guess makes him carry a lot more weight //n There is a direct relationship between the number of appointees and the weight he has to carry.,0
We synthesized and analyzed the numerous documents acquired from our literature search and case study organizations to determine the objectives essential for organizations to improve their financial management. //n Essential objectives for organizations to improve financial management were taken from the analysis of many documents. ,0
The difference between the two measures is the key to understanding government performance in a results-oriented environment. //n Government performance cannot be understood without comparing the measures.,0
well you're my third one and i have never gotten the courage to do it myself isn't that funny //n I don't have the courage to do what you do.,0
"You e-mail your tale of woe--inferior products, ignorant customer service--to shoppingavenger@slate.com, and the Shopping Avenger will use his reporting skills, which have been described by some as almost supernatural in scope (and have been described by others as adequate and sort of pathetic) to extract on your behalf grudging apologies from faceless bureaucrats at Fortune 500 companies. //n Send Shopping Avenger an email, and they might help resolve your tale of woe.",0
okay which is not that old but you know it was bounced around the VCR cabinet there and um //n It bounced around the VCR cabinet.,0
seems like they have ninety percent of the people calling from Texas //n Texans use phones.,0
"I hate to refer to my own work, but an article I wrote in the New York Times Magazine last year focused on this very  John Gotti's fatal flaw--as a mobster and as a father--was that he had his son follow him into the business. //n I often dislike referring to my own work.",0
Bertha had never made him feel like that. //n Bertha had never caused the same feelings in him. ,0
I'll meet you there later. //n We'll meet there later. ,0
"Still, it is a possibility to be taken into account.  //n It's a possibility.",0
"For example, you could require parental consent. //n You could have the need for parental consent, for instance.",0
I had been tagged. //n I was tagged.,0
" Darkness, and the place under darkness. //n The place under darkness, and darkness.",0
"But all year round, you can visit the monumental 18th-century Grandes-Ecuries (stables), now a horse museum ' with live horses contentedly munching hay next to wooden statues. //n The Grandes-Ecuries stables were built in the 1700s.",0
"To effectively use and share knowledge to manage improper payments, the following strategies should be  //n The following strategies should be used to share knowledge. ",0
"Now, see here, Jane, there's something we want to know about. //n They want to know something and Jane is able to tell them.",0
um the kids think that was a lot of fun too and //n The kids thought the activity was fun.,0
"Hence the Federation members decided that the decision about the inoculation would belong to each participant individually, and each participant individually would be responsible for all resulting complications. //n Each participant would be responsible for the complications they caused.",0
"Northern Borneo was quickly overrun, but the oil fields of Miri and Brunei were pre-emptively sabotaged by the British and Dutch. //n The British and Dutch sabotaged their own oil fields in Miri and Brunei.",0
in fact last year i was driving home one night and i was listening to some station some radio station in Iowa and uh the uh DJ was saying uh tonight's going to be like eighty below //n Last year I heard a DJ on the radio say that it was going to be eighty below.,0
"IRS Information  Weaknesses Increase Risk of Fraud and Impair Reliability of Management Information (GAO/AIMD-93-34, September 22, 1993) //n IRS information weaknesses have been reported to increase the risk of fraud.",0
"As a result, Gandhi and his party were defeated in the elections of November 1989 by the National Front, composed of five parties including the Hindu nationalist Bharatiya Janata Party (BJP). //n Five parties made up the National Front that defeated Gandhi and his party in November 1989.",0
yeah that's true that's very true //n That is correct.,0
"I dare say it 101 relieves your feelings a good deal to plan out all sorts of dreadful things to do to me, but is that PRACTICAL?  //n It, whatever it is, will do dreadful things to me. ",0
"Finally, one area I believe the Congress needs to begin thinking about is the process for appointment of the Deputy Comptroller General. //n Congress should begin planning a process for appointing a new Deputy Comptroller General.",0
so anyway that's that was i guess he was talking about some of the other kinds of oaks i don't know //n He mentioned some oaks I was not familiar with.,0
"I'm sorry, said the Industrialist, apologetically, ""but I think I had better take care of her. //n The Industrialist wanted to take care of her.",0
"And watching jealously, Drew had realized that Shiloh was one of those mounts that a man discovers only once in his life-time, though he may breed and love their kind all his years. //n Drew thought that Shiloh was a once in a lifetime find. ",0
"Inventory and related property may be revalued for such reasons as determination that the property is excess, obsolete, or unserviceable; that stockpile materials have decayed or been damaged; that a loss is estimated on commodity purchase agreements; o //n Inventory can be revalued.",0
"In general, a better understanding of the chemical processes in an FGD system allows designers to maximize mass transfer in a minimum amount of space. //n Designers can maximize mass transfer in a minimum amount of space.",0
"Prepared for US Congress by US EPA, Office of Air and Radiation/Office of Policy Analysis and Review, Washington, DC //n The report was prepared by the EPA.",0
"Across the plaza from the Western Wall is the Jewish Quarter, virtually destroyed during the fighting in 1948. //n The Jewish Quarter was essentially destroyed in 1948 during the fighting.",0
" ""Don't know. //n I do not know. ",0
"We have a new awareness of how limiting and unfair the cult of fair hair can be. //n The cult of fair hair can be limiting and unfair, as we have become aware.",0
"Gingrich may have been a vicious partisan, but he is also sunny of temperament, cooperative, optimistic. //n Gingrich may have been vicious, but he is also optimistic. ",0
because then i had to i had to go every week and log in what i had walked and my teacher looked at it every week and it was you know //n I had to log in the walks every week. ,0
Nothing is spared in the way of costumes and d??cor; there is no such thing as  over the top.   //n The aesthetic of the production is full-on and extravagant.,0
oh yes i mean when i had uh i was watching it the first time i ever saw a microbiologist on there i thought well it just goes to prove it has nothing to do with your physical capabilities and uh there she was terrific she was really terrific //n I saw a microbiologist when I was watching.,0
This change in spending in response to a change in wealth is called the wealth effect. //n When your earnings increase your spending also changes.,0
Definitions.  //n More than one definition. ,0
Topham's got him a Chinee cookin' there who serves up th' best danged grub in this here town. //n  Topham has a cook who is Asian.,0
I needed to lie down. //n It was necessary that I lie down.,0
"In the wake of this tremendous natural upheaval, the Aegean Islands next came under the influence of the Mycenaeans (at around 1300 b.c. ), who had a base in the Peloponnese region of the Greek mainland. //n The Aegean Islands were under the influence of the Myceanneans.",0
"Prior to coming to LSC, six staff were executive directors at their legal services programs and three were managing attorneys. //n Six staff were directors at legal services.",0
oh okay well first they always say get to know your country first before you leave i mean i i lived in places like when i lived in Washington uh Washington DC i never went to the Washington Memorial and then when i went back to visit i went to the Washington Memorial //n I resided in Washington DC for a period of time previously.,0
"Likewise, Mount Charleston is webbed wit h many good hikes; the ranger station there can supply more information (702/873-8800). //n Mount Charleston has a lot of good hikes.",0
"In addition, compliance testing of the control technology is completed in this phase. //n They did the compliance testing.",0
