text,labels
The toddler is crying in the high chair at home. //n The toddler doesnt want to eat.,0
A large crowd means many people. //n Unorganized crowd means many people.,0
The man is dressed in a batman costume. //n Batman is a kind of superhero.,0
People are busy in an environment that is polluted. //n A cramped city is a kind of environment.,0
The men are standing by the water. //n If something is standing by something else then that something is dancing by that something else.,0
A man is selling cigarettes. //n Cigarettes are a kind of drink.,0
The two dogs are running towards a building. //n If something is running towards something else then that something is heading towards that something else.,0
A man is walking down a sidewalk. //n If a man is walking down a sidewalk then that man is standing on that sidewalk.,0
A family travels through the desert. //n A desert is a kind of desert.,0
The smiling people are eating. //n Eating is the opposite of drinking.,0
The street is empty. //n If something is empty then that something is deserted.,0
A girl is going to school. //n She is wearing a dress.,0
A guard throws a part in a basket. //n A top hat is a kind of basket.,0
A diver is putting on their diving gear. //n The deck of a ship is where the diver is putting on their diving gear.,0
Asian children play tambourines. //n A tambourine is a kind of musical instrument.,0
A subway sign is visible to the public. //n If something is visible to a group of people then that something is near to that group of people.,0
A person is moving. //n Moving is the opposite of walking.,0
Young girl performs gymnastics on a balance beam. //n A balance beam is a kind of horizontal bar.,0
A boy and girl are playing outside. //n Playing can mean talking.,0
A child gets injured. //n He laughs when he gets hurt.,0
A man is throwing a ball. //n A ball is a kind of object.,0
Boys go to the beach. //n If something goes to a place then that something is there.,0
A person takes a photo of an object. //n A friend is a kind of object.,0
Two people are playing football. //n Football is a kind of game.,0
The girl is in the water. //n If something is in the water then that something is on the water.,0
A girl usually plays outside when she is not working. //n If something is not working outside then that something is not playing outside.,0
A person goes to a store to buy something. //n If something is going to be bought then that something is there.,0
A woman in blue is dressed in blue. //n Blue is a kind of color.,0
She wants to get rid of all the weeds in her flowerbed. //n She is digging in her flowerbed.,0
Men wearing red and white stripe shirts and wearing blue hats carry flags outside a white building. //n A brick building is white in color.,0
The bricklayer is working on a project. //n If a worker is working on a project then that worker is asleep.,0
A boy plays video games at home. //n Playing video games requires paying for the games.,0
A girl is touching an object. //n A woman's face is a kind of object.,0
An infant is a kind of young human. //n If a young human is present then multiple people are present with that young human.,0
Hats are used for protection by guys. //n Protecting something is the opposite of resting.,0
An african woman is a kind of woman. //n Washing clothes is a kind of job.,0
A black and white dog is playing with a red ball. //n A red ball is a kind of ball.,0
Two women are dancing. //n Karaoke is when two women sing together.,0
A restaurant worker does not keep the place clean. //n If something does not get cleaned then that something is not doing that something.,0
A man goes deep sea diving. //n If something requires something else then that something else is required by that something.,0
Woman chases after her children. //n Her granddaughter is a kind of child.,0
"Two little boys are fighting for the right to have karate. //n If two boys are fighting for the right to have karate, then those two boys will spar in a karate bout.",0
Two boys are playing in the street. //n Playing in the street is similar to skipping down the street.,0
The man rides his lawnmower around his lawn in the hot sun. //n A lawnmower is a kind of tool for cutting grass.,0
The dog is a kind of animal. //n Animals are usually red in color.,0
A plane is used for flying people across the sky. //n If something is used for flying something else then that something is flying that something else.,0
A small boy jumps from a height. //n Skydiving is when a human jumps from a height.,0
The dog is lying down. //n Sleeping is when an animal sleeps.,0
There are various people sitting on the street. //n Sitting is a kind of activity.,0
"The woman mixed the sugar, spices, and salt togher in a bowl. //n Sugar, spice, and salt are kinds of substances.",0
The market is not filled with goods. //n If something is not filled with something else then that something is empty.,0
The man is riding his scooter in the park. //n A scooter is used for riding in a park.,0
The picture shows a person and an animal. //n A person is a kind of animal.,0
A gentleman sipping a glass of something. //n Looking at something is a kind of action.,0
Two women are sitting on a chair. //n Their eye's are closed.,0
An asian woman is brushing her teeth. //n A woman is a kind of animal.,0
Two boys are sitting next to each other. //n Sitting next to each other is a kind of interaction.,0
A man holds a clear beverage on an empty street. //n If something is held on an empty street then that something is visible.,0
A man is shaving his legs after work. //n If something is done before work then that something is done before work.,0
The man is a kind of animal. //n Animals are usually dressed in white.,0
A male is using a cellphone. //n He is outside.,0
A man is lying down. //n Sleep is when a living thing sleeps.,0
The boys want to take the handles bars off of the motorcycle. //n If something is required for a process then that something can be taken off of that something.,0
Women in coats look toward the sky. //n The horizon is the sky.,0
People running away from danger. //n If something is required for a process then that something can be run away from that process.,0
People are out walking. //n Out is a kind of place.,0
A child plays musical instruments. //n An accordion is a kind of musical instrument.,0
A bunch of men watch the world series. //n Women talk on the phone.,0
Two women are eating in a restaurant. //n Eating is a kind of activity.,0
A man is looking out the window. //n Looking out the window is a kind of action.,0
A karate instructor teaches karate. //n If an instructor observes something then that instructor knows that something.,0
Dogs are required to be outside during the day. //n If something is required for something else then that something is outside of that something else.,0
The cat saw a window and jumped onto it. //n If an animal jumps onto something then that animal is the one who jumps onto that something.,0
Cow is a kind of animal. //n Animals are not allowed in field alone.,0
The woman wore a blue dress. //n A blue outfit is blue in color.,0
A sheep is a kind of animal. //n Animals look at each other.,0
"A building is being smashed by people. //n If something is smashed, then people are walking off of that something.",0
This is a man working on a large statue. //n If something is working on something else then that something else is working around that something.,0
There is a man who has caught a fish while in his boat. //n A fish is a kind of animal.,0
Two soccer teams play soccer. //n Soccer is played on a field.,0
A man is speaking into a microphone. //n If a man speaks into a microphone then that man is in front of the microphone.,0
The infant is a baby. //n A baby is younger than 1 year old.,0
A dog walks along the beach. //n A dog is a kind of animal.,0
A boy is a kind of animal. //n Animals produce offspring.,0
A man is a kind of animal. //n Animals play video games.,0
A city is surrounded by flat land. //n Farm fields are a kind of land.,0
Two people are assembling a bike. //n Painting a bike requires assembling the bike.,0
The woman has a large family. //n A woman is rich.,0
Nobody is touching the ground. //n If something is touching something else then that something else is posing.,0
A baby is sleeping on its back. //n Sleeping is when a baby is laid down.,0
A fat dog is a kind of animal. //n Animals sit on the ground.,0
The dog is carrying a tennis ball. //n A tennis ball is a kind of object.,0
People walk in the dark. //n A city street is dark in color.,0
A restaurant serves fast food. //n Fast food is a kind of restaurant.,0
A group watches a movie. //n A locomotive is a kind of movie.,0
A crowd is a group of people listening to a speaker. //n A crowd is a kind of group of people.,0
A man is a kind of artist. //n An artist paints a picture.,0
A kid is a kind of animal. //n Animals eat their prey.,0
An octopus hijacked a lobster boat. //n An octopus is a kind of animal.,0
A girl usually runs errands. //n If something causes something else then that something else is a part of that something.,0
The man's face is exposed to sunlight. //n Sunlight shines brightly on human faces.,0
Three women are on the beach. //n Wetsuits are used for protecting the body during swimming.,0
A dancer is performing in a desert environment. //n The arctic wasteland is a kind of desert environment.,0
Four men working on a railway track. //n A railway track is a kind of track.,0
Two men are standing next to each other. //n If two objects are next to each other then those objects are in the same place.,0
There is a person in the store. //n A store is a kind of place.,0
There are no birds on the shore. //n If something is not there then that something is not there.,0
A man is climbing up a ladder to fix a leak in a roof. //n If a man is climbing up a ladder then he is working on the roof of the house.,0
A lady is sitting on a chair. //n A chair is a kind of object.,0
Tossing is when an object is thrown from a height. //n A child is a kind of object.,0
A man wearing pants falls into a pool of water. //n If an object falls into a pool of water then that object is covered in water.,0
A man is lying down on his bed. //n If a man is lying down on his bed then that man is napping.,0
Skating is used for transportation by kids. //n If something is used for transportation by a kid then that something is learned.,0
A boy makes a game of bowling with a basketball and some aerosol cans. //n A basketball is a kind of object.,0
Three elderly people sit quietly on a park bench. //n Three elderly people are feeding ducks.,0
Three people are out walking in a desert. //n If something is out walking in a place then that something is walking in that place.,0
A person is inside a building. //n A building is a kind of place.,0
The man is not at home. //n If a human is not at home then that human is not sleeping at home.,0
Boys playing a game usually have the same color as their opponents. //n Orange is a kind of color.,0
A man is laying on the beach with his dog. //n A beach is a kind of location.,0
A few women are dancing. //n Dancing is a kind of singing.,0
A toy car is being driven by two kids. //n A toy car is a kind of vehicle for driving.,0
A woman stands next to a newsstand. //n A newsstand is a kind of place for selling newspapers.,0
The ocean makes the girl laugh by making her splash the water. //n Laughing is a kind of emotion.,0
The surfer is in the shop hoping to buy a new board. //n If something is in the shop then that something is the intention of the surfer.,0
Soldiers are marching in a group. //n A parade is a kind of group of people marching together.,0
The cows are talking about the last night's game. //n Cows talk to each other.,0
Police officers are chasing a horse. //n A horse is a kind of animal.,0
A woman rides a horse in a field. //n A horse is a kind of animal.,0
A small child is cooking. //n Cooking is similar to having a bbq.,0
A person goes to the gym to lift weights. //n If something is done at a gym then that something is being done.,0
The ponies are interacting with each other. //n If two things are interacting with each other then those two things are lovey dovey.,0
A kid has a fishing pole. //n A fish is a kind of fish.,0
A biker is a kind of vehicle. //n Cars usually drive down the street.,0
The dog is lying on the snowbank. //n If something is lying on something else then that something is sleeping on that something else.,0
A man and a teammate play soccer. //n Playing soccer is a kind of activity.,0
The men are not wearing shits in the car. //n If something is not worn then that something is not there.,0
Two men are sitting in a chair. //n Sitting is the opposite of sleeping.,0
An old man is sleeping in his bed. //n Sleeping on the street is a kind of activity.,0
A kid is playing chess. //n Chess is a kind of game.,0
A skier is on the snow. //n If something is on something else then that something is in that something else.,0
A person riding a bicycle is an animal. //n An animal is a kind of living thing.,0
The woman is inside the store. //n If something is inside a place then that something is inside that place.,0
If an object falls from a height then that object is falling from that height. //n A cat is a kind of object.,0
A boy goes to the pool to sunbathe. //n A pool is a kind of place.,0
An assassin gets ready to kill a man by hitting him with a chair. //n A chair is a kind of weapon.,0
An animal eating other animals is an example of an animal eating other animals. //n A dog is a kind of animal.,0
They are being watched by russian intelligence services. //n Russian intelligence services monitor / spy on people.,0
There is a cat running in the grass with one ear up. //n A cat is a kind of animal.,0
A family posing on a beach. //n A beach is a kind of location.,0
A man gives a thumbs up to an animal. //n An animal is a kind of living thing.,0
A few mimes take a class in musical appreciation after killing their instructor. //n Killing an instructor without a sound is the opposite of making a sound.,0
A man is wearing a striped shirt. //n A striped shirt is a kind of shirt.,0
Men are disembarking from a fishing boat. //n An empty boat is a kind of object.,0
Two people live in a lake. //n A lake is a kind of body of water.,0
People live in caves. //n A cave is a kind of underground community.,0
Young people are out and about. //n Two young people are walking.,0
A man is using fire to cook food. //n Fire causes harm to living things.,0
one passenger comforts another passenger as they look out the window at the ground thousands of feet below them. //n If something is comforting to another person then that something is not comforting to that other person.,0
A childless couple is going to the movies. //n If a couple goes to the movies then that couple will be at the movies.,0
"The boys are holding hands. //n If something is holding something else, then that something is holding that something else.",0
A sail is being raised by a group of people. //n Five people are a group of people.,0
Two men arm wrestle. //n Arm wrestling is a kind of competition between two men.,0
Two men are standing in a circle. //n A circle is a kind of place.,0
A young woman is out jogging in the woods. //n If something is out jogging then that something is going through the woods.,0
A man stands near a register. //n A register is used for recording money.,0
The park is empty. //n If something is empty then that something is completely deserted.,0
A man installs games in his laptop. //n A laptop is a kind of device for playing games.,0
"Black shorts are used for walking by some men. //n If something is used for a process, then that something is the result of that process.",0
A young person picks her nose. //n If a young person picks something then that young person is picking that something.,0
A student is eating lunch. //n Two kids are sitting at a table.,0
Two dogs have the same smell. //n Smell is a kind of characteristic of dogs.,0
A woman with bags walks down a sidewalk. //n A sidewalk is a kind of path.,0
There are animals in the world. //n An animal is a kind of living thing.,0
People are not inside of a structure. //n If something is not inside of something else then that something is outside of that something else.,0
Five men dressed alike are friends with each other. //n Friendship is a kind of relationship.,0
A construction crew is working on a project. //n People watch projects.,0
Blond is a kind of color. //n The woman has brown hair.,0
The men were playing lacrosse in the dark. //n Lacrosse is played at night.,0
The people are on the beach. //n The beach is outside.,0
The boat is blue in color. //n Blue is the opposite of green.,0
Four performers are on stage. //n The audience is not paying attention to the performers.,0
A man is shopping for food. //n He is at the grocery store to buy food.,0
A summery looking lady is out in the sun. //n A tent is usually placed outside during the summer.,0
A person is on a bicycle. //n If something is on a bicycle then that something is riding on that something.,0
There are two women on the couch. //n A couch is a kind of object.,0
There are animals on a stage. //n An animal is a kind of young human.,0
A young lady is taking a bath. //n A bath is a kind of activity.,0
A forest is a kind of environment. //n Nature and the outdoors are kinds of environments.,0
A dad needs to go to the grocery store. //n Going to the grocery store requires walking.,0
A man is strutting his stuff. //n Sweat is a kind of motion.,0
"A kid alone in a park has no one to play with. //n If a kid has no one to play with, then the kid is alone.",0
A person is on a skateboard. //n A skateboard park is a kind of place.,0
A girl is holding a book. //n A book is a kind of object.,0
A well dressed man and woman are in the same place. //n If two objects are in the same place then those two objects are standing next to each other.,0
A man is a kind of animal. //n Animals live inside their environment.,0
A man is climbing up a mountain. //n Climbing up a mountain is similar to scaling a face.,0
The woman wants to get rid of all the grubs and worms in her flowerbed. //n Diving is used for getting rid of things.,0
Two women are making a blanket. //n Making something is a kind of method for sewing something.,0
A father and daughter are working on a project. //n A bike is a kind of project.,0
Clowns have funny faces. //n Faces are a part of a clown.,0
A man sleeps in a bed. //n A bed is a kind of place.,0
A boy is learning to ride a bike. //n Learning to ride a bike requires experience.,0
A woman is lying on the sand at the beach. //n If something is lying on something else then that something is sitting on that something else.,0
A young woman wants to scrape peeling paint off the ceiling. //n She can't reach the ceiling.,0
A woman and girl are looking at a waterfall from a distance. //n A railing is a kind of distance.,0
A boy with a blue towel and white hat and goggles is getting ready to go home. //n A boy's room is his home for the day.,0
The men are marching to the drums. //n Marching is a kind of playing.,0
A man is covered in blood. //n A mask is used for protecting the eyes.,0
Two adults live in a house. //n A house is a kind of place for preparing food.,0
There are strikes. //n Strikes are a kind of protest.,0
A cycle rider is trying to pass a pine tree. //n If a cyclist passes a pine tree then that cyclist jumps behind that pine tree.,0
At least one of these individuals is a mermaid. //n A mermaid is a kind of individual.,0
Two team members are members of a football team. //n Football is a kind of sport.,0
The man is throwing darts. //n Darts are a kind of game.,0
If an animal jumps into water then that animal is in the water. //n A dog is a kind of animal.,0
The people are swimming in the middle of the ocean. //n An ocean is a kind of body of water.,0
A couple are fighting in a busy street. //n A busy street is a source of violence.,0
A man cuts food. //n A tomato is a kind of food.,0
A dog is a kind of animal. //n Animals are covered in fabric pieces.,0
Two girls are playing chess. //n Chess is a kind of game.,0
A room is a kind of place. //n Three people are working in a factory.,0
"A computer is used for looking at things by humans. //n If something is used for a process, then that something is looking at that process.",0
The dog is lying down. //n Sleeping is when an animal sleeps.,0
A hand is a part of a human for holding hands. //n Two adults hold hands.,0
Fruit seller is a kind of person who sells fruit. //n If a person sells something then that person is at work.,0
A man stands waiting for the subway. //n If something is required for a process then that something can be provided for that process.,0
A dog is a kind of animal. //n Animals splash in the water.,0
An injured man is sitting by the police van. //n If a man is sitting by something then that man is watching that something.,0
A bubble is a kind of object. //n Two children watch a bubble.,0
The ladies were playing instruments in the living room. //n If something is played in a place then that something is played in that place.,0
Dogs are usually outside during the day. //n If something is outside during the day then that something is outside.,0
A man is a kind of animal. //n Animals promote themselves.,0
A scissors is a kind of tool. //n The blades of the tool are spread wide open.,0
A bicyclist is navigating through a busy city street. //n A city street is a kind of street.,0
Fruit stand is a kind of place. //n A woman with a fanny pack stands beside a fruit stand.,0
Inside the house is a stage. //n Musicians perform inside.,0
People sit in chairs next to trains. //n A train track is a kind of object.,0
The river is completely dry. //n The group is trying to play with water in a river.,0
A climber is on the ground doing crunches. //n A jumping jack is a kind of exercise.,0
A woman is working in a studio. //n If something is working in a place then that something is being done in that place.,0
A woman is running in a race. //n Two men are running in a marathon.,0
The naked man dances in the forest. //n A naked man is a kind of animal.,0
The dogs are playing with a ball. //n A basketball is a kind of game.,0
Brown eyes are a part of a woman. //n Eyebrows are a part of a woman.,0
A boy plays in snow. //n Snow is a kind of precipitation.,0
A girl is playing in the ocean. //n An ocean is a kind of body of water.,0
Juice is a kind of liquid. //n A man spills juice over his equipment board.,0
The man is making a loaf of bread. //n Bread is a kind of food.,0
A man is shaving his head. //n Shaving is when a human cuts himself.,0
A man is out for a walk in park. //n If something is out for a walk then that something is walking in park.,0
The angry man is not wearing a t-shirt. //n If an object is not wearing something then that object is not wearing that something.,0
Three girls are not in blue. //n Blue is a kind of color.,0
A girl is in a dress. //n A dress is a kind of covering around the body of a girl.,0
A bunch of kids are getting ready to go to school. //n If something is getting ready for something else then that something else is ready for that something.,0
A gas station is closed during inclement weather. //n If something is closed during inclement weather then that something will not be available.,0
A girl is playing on the beach. //n Playing is when a human interacts with an environment.,0
The two pets are running towards a tree. //n A tree is a kind of forest.,0
Sitting is a kind of position. //n People sit in a circle.,0
A woman is sitting down. //n Sitting down is a kind of position.,0
A ticket booth is a kind of location. //n Four people are standing in front of a ticket booth.,0
A group of people gathers around a table. //n A table is a kind of chair.,0
Women are good at volleyball. //n If an athlete is good at something then that athlete plays that something.,0
The singer is trying to cross the street. //n Crossing a busy street can cause traffic to stop.,0
A man falls asleep on a chair. //n Sleep is when a living thing falls asleep.,0
A man is resting on a the grass with his legs crossed and eyes closed. //n An orange scarf is placed over the man's head.,0
Some children are playing with an adult. //n Playing with an adult is similar to watching an adult.,0
The boy is sitting on the curb. //n If a boy is sitting on something then that boy is sitting on that something.,0
Two kids sit on the floor. //n Crayons are a kind of object.,0
the two girls are riding the space mountain ride at walt disney world. //n Space mountain is a kind of ride.,0
The child with the pink helmet and blue outfit is riding a tricycle down a dirt road. //n A tricycle is a kind of vehicle.,0
A man is lying down on a bed. //n If a man is lying down on a bed then that man is sleeping.,0
A bench is used for sitting. //n People sit on benches.,0
A group of people are standing up. //n A group of people is a kind of group of people.,0
The olympics is a kind of event. //n People are at the olympics to compete in sports.,0
There is a musician in the picture. //n A musician performs music.,0
"A person goes outside for a walk. //n If a person goes outside for a walk, then that person is naked.",0
A girl is chasing a cat. //n A cat is a kind of animal.,0
Two dogs are playing in the yard. //n Playing is a kind of activity.,0
People are moving in a field. //n Moving in a field is a kind of activity.,0
A dog is inside a house. //n A dog plays with a ball inside a house.,0
A person is outside. //n If something is outside then that something is there.,0
A woman is not standing near a shelter. //n A hut is a kind of shelter.,0
A hispanic woman is sitting on a chair. //n Sitting on a chair can cause the legs to move.,0
Putting on boots can be a difficult process. //n A woman is having a hard time putting on her boots.,0
A farmer and his children live on a farm. //n If something is on a farm then that something is working on that farm.,0
Riding in a vehicle can cause animals to be injured. //n If something causes something else to happen then that something else could happen to that something.,0
A bike rider is going downhill. //n Going downhill is similar to jumping.,0
Guys and dog are playing in the yard. //n Yard is a kind of place.,0
An older woman sits in a chair. //n A chair is a kind of object.,0
A dog is not eating food in a garage. //n If an animal is not eating food then that animal is not eating that food.,0
A woman is laying on a rock. //n A glacier is a kind of rock.,0
Two basketball players are on the court. //n If something is on the court then that something is taking a break.,0
Two teams meet at a soccer field. //n Soccer is a kind of game.,0
Blue earmuffs are used for protecting the ears of a man. //n Protecting the ears of a man is a kind of method for protecting the body.,0
A small female has her hands over her mouth. //n If an animal has something over its mouth then that animal has that something.,0
There are people in the street. //n If something is in the street then that something is there.,0
An asian man is covered in yellow fur. //n A yellow scarf is a kind of covering.,0
Some police officers are required to wear a vest. //n If an officer is required to wear something then that officer must wear that something.,0
A man is lying down. //n Sleep is when a living thing sleeps.,0
A fashionably dressed young woman peers at an object in her hand. //n An object is a kind of object.,0
The audience is watching a sports event. //n Athletes are a kind of group of athletes.,0
A dog is looking for fish. //n A fish is a kind of food.,0
A man sits in a pool. //n A pool is a kind of place.,0
A young girl is sitting down to eat dinner. //n Sitting down is similar to eating.,0
Some drummers are eating their food source. //n Eating a source of something is a kind of method for obtaining that something.,0
A gymnast performs a balance beam routine in front of a crowd of onlookers. //n Blue is a kind of color.,0
A man is staring at a stage during a concert. //n A stage is a kind of crowd.,0
A dog is yawning in his mouth. //n The mouth of a dog is a part of the dog.,0
A person has a book. //n A magazine is a kind of book.,0
A man is tying together a bundle of sticks. //n A bundle of sticks is a kind of object.,0
A blonde haired woman pushes a baby stroller. //n A baby stroller is pushed by a baby.,0
A kid is riding a bike. //n If something is done for a reason then that something is done because of that reason.,0
There are people in the hall. //n A hall is a kind of place.,0
A woman is happy. //n Smiling is a kind of emotion.,0
The child is wearing a jacket that says france. //n A jacket is a part of a child.,0
