text,labels
"a street vendor pushes his stir-fry cart while carrying a jug of water, through a busy downtown area. //n a street vendor pushes a stirfry cart along a busy downtown area",0
"a new sports car exhibition in the city of angeles world exhibition day in los angeles, california. //n a new sports car exhibition",0
a young man in the pool with brown hair squirting water out of his hands. //n a young man in the pool with brown hair squirting water out his hands,0
will ferrell yelling with his arms up and his eyes closed. //n will ferrell screaming,0
the small boy in the red hat has a cracker. //n the little boy in the hat has crackers,0
a man is sitting in the passenger seat of a red three-wheeled rickshaw. //n a man is sitting in a vehicle,0
a young toddler listens to a cellphone. //n there is a child listening to a phone,0
"a woman on stage lit from behind standing in front of a microphone wearing a gray top and black pants with a red, white, and blue flag wrapped part way around the lower half of her body //n a woman on stage with a flag draped part way around her lower half in light grey seated in front of a microphone",0
people sit in a crowded stadium watching some sort of event- there is a woman with red-hair in the foreground and in the bottom left corner two people stare directly at the picture taker. //n people sit in an crowded stadium watching events there is a woman with red hair in the foreground and in the bottom left corner two people stare directly at,0
a group of men wearing hard hats and orange reflector vests are commemorating an event. //n a group of men are wearing hard hats,0
construction workers installing new green seats. //n construction workers installing new seats,0
a guy in black is riding white motorcycle. //n a guy in black is riding motorcycle,0
a man in a green shirt hailing a taxi in a large city. //n a man in a green shirt hails a taxi,0
an elderly man and women walk together past a jewelery store on the sidewalk. //n an elderly man and women walk together past the shopping store,0
an older man and a young child in a costume interact with one another. //n an older man and a young child in a costume are seen together,0
a baby sitting next to a very old woman. //n a baby sitting next to an old woman,0
a woman opens her eyes wide and sticks her tongue out as she holds a camera to take a picture. //n a woman opens her eyes wide and sticks his tongue out as she holds a camera to take a picture,0
a german shepherd jumps at a small white dog. //n a german shepherd jumps at a small dog,0
a black man wearing a blue shirt and some bling starring into the camera. //n a black man wearing a blue tshirt starring into the camera,0
a woman holds a leash with a dog in one hand and the hand of a child riding a unicycle in the other. //n the woman has a dog in one hand and a child in the other,0
"a band called ""the early november"" giving a concert to a crowded room. //n a band is performing for a crowd",0
a girl in a bikini top and shorts poses for a picture on a mountain overlooking a lake. //n a girl is wearing a bikini,0
two men jump off the ground during a sparring competition between opponents. //n there are people competing against each other,0
a lady is kneeling wearing a blue shirt. //n a lady in a blue shirt,0
a variety of folks in the back of a large wagon. //n a variety of people in the back of a large wagon,0
three man looking into the distance //n drei man looking into the distance,0
a dog is jumping through hoops held by people. //n a dog is jumping through hoops,0
a dog wrestles with a plastic bag. //n a dog fights with a bag,0
"a proud father with his child and dog is sitting in a lounge chair outside, and looking at his son. //n a man with his son and a dog sits in an outside chair and looks at his son",0
gray horse wearing blue cover eating from a orange bucket held by a person in a green shirt. //n a grey horse is eating from a bucket,0
a group of people are watching acrobatic performers on a beach. //n people watch acrobats perform on a beach,0
two dogs playing with a ball in the snow. //n 2 dogs play with a ball in the snow,0
a team on a soccer field. //n a team on a field,0
a little boy is standing in front of an old fashioned fence with his hand up in the air. //n a little boy is standing in front of the old fashioned fence,0
group of people dancing with each other. //n people are dancing,0
a pitcher and catcher on a baseball field with the ball in between them. //n a ball is bounced between a pitcher and a catcher,0
there are a group of people on a tractor of some kind riding through a field. //n there are a group of people on a tractor of some kind,0
a black man and a white man standing in front of a green bush //n there are people in front of a bush,0
a group of surfers in wetsuits are trying to catch a wave. //n a group of surfers are trying to catch a wave,0
three people sit waiting in a lobby. //n three people are waiting in a lobby,0
three men in an auditorium prepare to tape something. //n drei men in an auditorium prepare to tape something,0
"a group of children wearing medals around their necks are standing around a table filled with food, buffet style. //n a group of children with medals around their necks are standing around a buffet table",0
a rugby player having just kicked the ball is suspended in air while the competition looks on. //n the player has kicked a rugby ball,0
a birds eye view of a young girl on a playground //n a birds eye view of the little girl on a playground,0
"an older asian woman, performing tai chi. //n a woman is performing tai chi",0
two men in red shirts are carrying a frame across a street //n two men in red shirts are carrying a large object across the street,0
a little boy in a yellow tee-shirt is taking a bite of a banana. //n a boy in a yellow teeshirt is taking a bite of the banana,0
a man holds a large tool while sitting next to a table with two beers. //n a man holds a tool while sitting next to a table with beer,0
a woman in a green shirt running a race. //n a woman in a green shirt,0
a cat licks itself on a tile floor. //n a cat licks itself,0
a crowd of people in chinese hats lift cloth bundles. //n a crowd of people lift bundles of cloth,0
two women on a bench. //n two women on a bench,0
a group of people including a man in a navy shirt and a woman in a bathing suit are on a boat with scuba diving equipment. //n a group of people including a man in a navy shirt and a woman in a bathing suit are on a boat with scuba diving,0
the adirondack express ski lift has plenty of snow for skiers to enjoy. //n the ski lift has snow on it,0
a crowd is walking across the street at a busy intersection with many cars and many advertisements. //n a crowd is walking across the street at an intersection,0
"three men sitting on the sidewalk up against the building, with piles of dirt and an orange cone indicating the work area. //n three men are sitting on the ground up against the building with piles of dirt and an orange cone indicating the work area",0
"fat man climbs a tree, but his fat girl friend and dumb dogs wearing sweaters are not impressed. //n fat man climbs a tree but his friend and dumb dogs are not impressed",0
a clown handing out american flags and entertaining some children. //n a clown entertains some kids,0
nerdy guy taking the bus in a busy city. //n nerdy guy taking the bus,0
a girl in jeans tries to show an adult how high she can kick. //n a girl tries to show an adult how high she can kick,0
"a man is wearing brown pants and boots, while welding. //n a man is welding while wearing brown pants and boots",0
a man wearing a cowboy hat rides on a bucking brown horse. //n a man wearing a cowboy hat rides on a bucking horse,0
a 90-year-old woman blows out the' 9' and' 0' candles on her birthday cake at the dinner table. //n a 90yearold woman blows out the 9 candles on her birthday cake,0
a woman and her two dogs are walking down the street. //n a woman is walking with her dogs,0
a man with a microphone reads from a piece of paper as he stands in front of two men holding tubas. //n a man reads from a paper and is standing in front of two men holding tubas,0
a couple wearing brown shirts face away to watch an outdoor concert. //n a couple in brown shirts faces away to watch a concert,0
two boys talking while wearing unique outfits. //n two boys are talking,0
a girl runs with dogs in a dry field. //n a girl runs in a field,0
two people standing next to a black station wagon in front of a person wearing a kimono. //n two people standing next to a station wagon in front of a woman wearing a kimono,0
a young kid is looking at cat that is trashed with white paint. //n a young kid is looking at cat,0
a woman is speaking about working for women while moving her hands. //n a woman speaks,0
the young girl is playing basketball. //n the girl is playing basketball,0
"a rider is bucked off of his bull, as the rodeo clown runs to assist. //n a rider gets bucked off his bull",0
"the goalie, wearing a yellow and black uniform, is holding the soccer ball in front of the goal while a player, wearing a baby blue uniform, runs behind him. //n a person holds a ball",0
a golfer is swinging his club. //n a golfer is swinging his club,0
a young girl enjoys ice cream with two older women in a pier-like setting. //n a young girl enjoys ice cream with two different women,0
people are sitting at long dining tables in a tent at some formal event. //n people are sitting at table at some event,0
"three people, two males and a female, are sitting in front of a tall tree on the ground during a rest from a hike. //n three people sit in front of a tree",0
two roommates are trying to fix the sink in the kitchen. //n two people are in a kitchen,0
a very smiling baby sitting down wearing a striped jacket on a bed. //n a baby is seated on a bed,0
a man wearing army camouflage stands behind the steering wheel of the vehicle he is operating. //n a person is operating a vehicle while wearing camouflage,0
a closeup of a woman walking while wearing a black and blue tank top with sunglasses on top of her head. //n a closeup of a woman walking while wearing a black tank top and sunglasses,0
a woman sits alone on a park bench in the sun. //n a woman sits on a bench,0
girls performing ballet on an outdoor stage. //n girls are performing ballet on an outdoor stage,0
a woman in a pink blouse conversing with an amused male caucasian. //n a woman in a pink blouse conversing with a male caucasian,0
the black dog is jumping up at the yellow ball being held by the man. //n a dog is jumping at a ball,0
"while sitting on a sofa, one man is looking out the window and the other is sitting with his head back and arms crossed. //n while sitting on a sofa one man is looking out the glass and the other is sitting with his head back and arms crossed",0
three elderly people looking at a vendors items. //n three people look at a vendor,0
a man wearing a blue coat with yellow stripes is sitting in an airplane that is taking off. //n a man sits on a plane as it is about to take off,0
a woman in a purple dress is standing in front of building with a man. //n a woman and man stand in front of a building,0
a man in a red shirt and wearing a white bandanna on his head is sitting on a sound stage. //n a man in a red shirt is sitting on a sound stage,0
a motorcyclist dressed in green with a green motorcycle is jumping over a row of green motorcycles //n a motorcyclist is jumping over a row of green motorcycles with his green motorcycle,0
two boys rest on a log floating along the bank of a body of water. //n two boys relax on a log,0
"a group of men, mostly wearing yellow hard hats, are looking off a ledge. //n a group of men is looking off a ledge",0
a large man sits at a bar watching tv. //n a man sits at a bar,0
"two asian kids, a boy and a girl with the guy giving the girl a piggyback ride. //n the two kids are asian",0
an old woman comforting a little child and making sure she is warm. //n an old woman is comforting a little girl,0
"a woman in a purple mermaid costume stands outside of the ""highland house"" wearing black shades. //n a woman in a purple mermaid costume is outside the highland house",0
"a military man playing drums from america's corp fort lewis, washington while in a parade //n a man plays drums",0
a man in a black shirt enjoys his living room. //n the man is wearing a shirt,0
a white photographer films a seated black child while other children of mixed race watch. //n a white photographer films a seated black child while other mixed race children watch,0
the fans looks on as the hockey player in yellow and black scores a goal against the team in white and navy. //n a player from the team in yellow and black scores a goal,0
a white dog is leaping into a swimming pool. //n a dog is jumping into the water,0
a woman in a lab coat is looking through a microscope. //n a woman in a lab coat is looking at a microscope,0
a woman wearing a veil watches people enter a building. //n a woman watches people enter a building,0
a group of people swimming in the ocean while a large group of people watch. //n a large group of people watching people swimming in the ocean,0
two soccer players of the opposing team getting into a fight during their game. //n two soccer players getting into a fight during their game,0
a gentleman walking in the rain while holding his bagpipes appears to be late for an event of some sort. //n a man is walking with bagpipes in the rain,0
"a lady sits in a chair, in front of a graffiti covered wall with a cart full of bags. //n a person sits in a chair in front of a wall with a cart full of bags",0
a male sword swallower with piercings and tattoos is smiling as he slips a sword down his throat. //n a sword swallower with piercings and tattoos is smiling,0
a dancer in a black costume leaps while holding a purple balloon. //n a dancer jumps while holding a purple balloon,0
a shirtless man jumping a bike in the woods. //n a man is jumping a bike,0
"a man wearing a black t-shirt, black pants, a black hat and wearing black shoes is picking up trash in an empty lot and putting it into a black trash bag. //n a man picks up trash",0
"the two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event. //n a gymnast is balancing on a ball",0
a man and woman cook in a kitchen painted red. //n a man and woman cook in a kitchen,0
a man in a pink shirt is listening to his ipad while he waits for the train. //n a man is listening to his ipad,0
spectators are taking pictures of a blue rally car that is driving around a bend in the track. //n several spectators are taking pictures of a rally car,0
"a group of women, some with kids, wearing white t-shirts with number tags, are smiling as they are being photographed on the field. //n a group of women some with kids are smiling as they are being photographed",0
a flying machine with a yellow sail is landing with industrial buildings in the background. //n a flying machine with a yellow sail is landing,0
the boy in gray is taking pictures of his friend in the striped sweatshirt doing tricks on his skateboard. //n a boy wearing gray is photographing his friend doing tricks on his skateboard,0
"two professional soccer players attempt to reach the ball first, with the fans in the stands looking on from the background. //n two professional soccer players attempt to reach the ball first with the spectators in the background watching",0
a baby with brown hair playing on the floor with a black ball in its hand with a red polka onesie on //n a baby playing on the floor,0
a female soccer fan on the street with other soccer fans around. //n a female fan is on the street,0
a little blond girl standing in front of a brown shelf wearing a white dress. //n a little blond girl standing in front of a brown shelf,0
a young child is being taught to swim in a pool. //n a young child is learning how to swim,0
a toddler is sliding off a hammock while being held by someone. //n a child is sliding off a hammock while being held by someone,0
"three seated people eating and drinking near trees, with three people standing in the background. //n three people are eating and drinking near trees with three people standing in the background",0
a woman with a ponytail sitting on concrete watching the water. //n a woman with a ponytail sits on concrete,0
a little girl is holding a younger little girl and running with her. //n a little girl is holding a younger girl und running with her,0
man escaping a straitjacket while many people watch. //n a man is escaping from a straitjacket,0
a toyota car drives into water //n a car drives into water,0
several people standing and sitting outside on the sidewalk. //n there are many people standing and sitting on the sidewalk,0
a dark-haired woman wearing a gray shirt with a creme shirt over it and jeans walking down the parking lot past a blue car. //n a blackhaired woman wearing a gray shirt with a creme shirt over it walks down the parking lot past a blue car,0
a man is giving a speech. //n a man is speaking,0
a man working very hard with his shovel in hand. //n a person working hard with a shovel in hand,0
a woman is using a mirror to show a young girl what her painted face looks like while a crowd looks on. //n a woman shows a young girl what her face looks like while others look on,0
a man standing in front of two ads prepares to throw something across a field. //n a man stands in front of two ads and prepares to throw something across a field,0
a man is standing in a beam of sunlight. //n a man stands in sunlight,0
two women and a man posing for a photograph. //n posing for photographs,0
"a blond-haired girl lying on grass behind a fence gives ""thumbs up"" sign as a tortoise walks in front of her. //n a girl lying on grass behind a fence gives thumbs up to a tortoise",0
a man in a hat is walking in a parking lot. //n a man in a hat is walking on the pavement,0
a person is eating a plate of pasta with a black and brown dog on his or her lap. //n there is a person eating pasta with a dog,0
a big tan dog lays on the ground looking to the side. //n a big dog lays on the ground looking to the side,0
a woman stands at a covered table with condiments on it with a wide open field behind her. //n a woman stands at a table with condiments,0
two street dancers performing for crowd of people. //n dancers are performing for crowd,0
hockey players waiting at the moment the puck is dropped by the referee. //n a hockey game is being played,0
a man helps tie a red ribbon around another man's right arm during a street parade. //n a man helps tie a red ribbon around a mans right arm during a street parade,0
a woman and girl walking and holding beach toys. //n two people walking and holding beaches toy,0
"a group of co-ed youth hand wash a red truck, one washes the back glass while another washes the side with a rag. //n a group of kids hand wash a truck",0
"a group of people are at an outdoor table, sharing a meal. //n a group of people are at the table sharing a meal",0
a man in a black shirt holds his hand up to other young men. //n a man in a black shirt holds his hand,0
"a group of people standing outside next to a tree and some chairs, there are cars and more trees in the background. //n there is a group of people outside next to trees and chairs",0
war veterans are attending an outdoor memorial ceremony. //n war veterans attend an outdoor memorial ceremony,0
two men are sitting on the ground and going through their backpacks. //n two men sitting and rummaging through their bags,0
"in this photo, a woman and child are at the beach //n a woman and child are at the beach",0
a man in a blue jersey and orange visor threw a frisbee along a grass hill. //n a man threw a frisbee outside,0
a man takes a picture of a woman posing by park statues. //n a man takes a picture of a woman standing by park statues,0
a man in a red jacket takes pictures of graffiti. //n a man in a red jacket takes pictures,0
a group of people are sitting on the top of a boat. //n a group of people are sitting on the boat,0
a man in a yellow shirt and a woman in white sit in the sunset. //n a man in yellow shirt and a woman in white sit in the sunset,0
"two children play at the beach, having made a hole and a pile of sand. //n two children play at the beach",0
a black man wearing a green hat. //n a black man in a green hat,0
"at maruga's diner, a male employee stands in the background behind a coca-cola machine. //n a man stands in a background",0
an asian woman is holding a camera in a foggy day. //n an asian woman is holding a camera,0
a group of four men carry a statue. //n a group of men carry a statue,0
an asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman. //n an asian man wearing a black suit stands near a darkhaired woman and a brownhaired woman,0
a large truck near a bus stop has colored with graffiti. //n a truck has graffiti on it,0
couple dancing in the center of a circle of spectators. //n the couple are dancing in the middle of the crowd,0
chef with two women having a conversation. //n two women have a conversation,0
"three different people, all wearing light colored tops and dark pants, are taking pictures with their cameras. //n three people are taking pictures",0
"man in zippered black jacket and green shirt poses next to a urinal, holding a toilet brush. //n a man in zippered black jacket holds a toilet brush",0
a man bundled up is shoveling snow and posing for a picture. //n a person bundled up is shoveling snow and posing for a picture,0
two black people in a canoe casting a fishing net into a body of water with a forest in the background. //n two black people in a canoe are fishing,0
a young child plays on an electronic device with a stylus //n a child playing with an electronic device,0
an older man with a beard uses a hay broom to sweep the ground in front of cubed cardboard trash in a parking lot. //n an older man with a beard sweeps a parking lot using a hay broom,0
the rock climbers are on their equipment in front of a cave. //n the rock climbers are on their equipment,0
a woman in a red dress sitting on a subway. //n a woman in a dress is sitting on a train,0
a black man in a yellow cap tends some plants //n a man in a yellow cap tends some plants,0
a caucasian man wearing a short-sleeved black shirt and a dark-skinned woman wearing a sleeveless dress are working at a conveyor. //n a man and woman are working at a conveyor,0
a woman in a short skirt and boots. //n a woman in a skirt and boots,0
a little boy crawls along the surface of a big rock. //n a child crawls on the surface of a rock,0
two brown-haired men are wearing blue jeans and standing in front of a parked blue semi-truck. //n two men wearing blue jeans are standing in front of a parked truck,0
a newlywed asian couple gets flower petals thrown on them. //n a newlywed couple gets flowers,0
a group of men in costume play music. //n a group of men play music,0
a person in a print jacket is standing in front of a table filled with papers. //n a person stands in front of a table,0
a black dog stands in the surf holding a red rubber ball. //n a dog stands in the water with a rubber ball,0
four people in a restaurant with a couple of beers surrounding them. //n four people in a pub with a couple of beers surrounding them,0
a boy in a purple shirt is playing with a toy ans another young boy in a blue shirt is watching him. //n a boy in a purple shirt is playing with a toy,0
an older woman sits next to a small girl who is wearing a striped dress. //n the girl is wearing a striped dress,0
a large flock of pigeons is swarming at a man. //n a man is being swarmed by several pigeons,0
a number of people are eating inside a restaurant. //n a bunch of people are eating in a restaurant,0
a team paddles their long boat through the water with trees behind. //n a team paddles their boat through the sea,0
"a little girl in pigtails and a white shirt and a woman in a black shirt are in front of a christmas tree, smiling. //n a little girl in pigtails and a white shirt is smiling",0
many people wait for the train. //n the train is waiting,0
five guys are sitting on a stage in front of two green tents behind a boy scouts of america banner. //n there are five guys sitting on a stage,0
people enjoying reading within a city park. //n people enjoying reading within a city park,0
a shirtless man in the sun does work on a roof. //n a shirtless man does work on a roof in the sun,0
boy getting his haircut with scissors. //n a boy gets a haircut with a scissors,0
a small child cries as the man in the white shirt holds him. //n a boy in the white shirt is holding the child,0
a black woman taking a picture. //n a black woman is taking pictures,0
three people sitting in chairs while another woman is standing at a desk. //n people sitting in chairs,0
a woman stops at red light on her bike. //n a woman stops at a red light,0
a backhoe at a construction side in the middle of a busy city. //n a backhoe in a busy city,0
two people occupy a small boat in a river with a cityscape in the background. //n two people occupy a boat,0
a family prepares to ride on the water. //n a family prepares to ride on water,0
a group of men are watching a woman in a short white dress. //n a woman wearing a short white dress is being watched by other men,0
"a man in a red shirt is giving a lecture in an auditorium, with two men sitting at a desk at the front of the full room. //n a man giving a lecture in an auditorium with two men sitting at a desk at the front of the full room",0
a man's head protrudes from one of a series of small shuttered windows set into a wall. //n a mans head protrudes from one of a series of small shuttered windows set into a wall,0
a woman sitting on a chair sewing. //n a person is sewing on a chair,0
blue and silver car going around curve being watched by people standing in grass //n people watch a blue and silver car go around a curve,0
a little girl in a red snowsuit sits on a snowball in a backyard. //n a little girl in a snowsuit sits on a snowball,0
a woman in black is adding laundry soap to a washing machine. //n a woman is adding laundry soap to a washing machine,0
a man in a blue t-shirt is holding a little girl upside down. //n a man in a blue tshirt is holding a baby,0
a man dressed in colorful clothing and a helmet sits on the back of a bucking bull with its hind legs raised in the air. //n a man in colorful clothing sits on the hind legs of a bucking bull,0
a man performing ballet in the forest. //n a man performing in the forest,0
a group of people walk on a pathway near the lakeside. //n a group of people walk on a pathway near the lake,0
a female playing a guitar with a pink purse. //n a female playing a guitar,0
two young girls ride a camel near water. //n two girls ride a camel,0
a man with green cap standing near a street with a lawn mower. //n a man has a green cap,0
a woman in a white hat is conversing with another woman with a bike on a busy street. //n a woman in a white hat is conversing with another woman on a street,0
a little boy sits on an orange chair while touching a computer mouse and looking at a computer screen. //n a boy is sitting on a chair while using a computer mouse and looking at a screen,0
two young asian man in sunglasses walk along a sidewalk with their mcdonald's soft drinks. //n two young men with mcdonalds drinks walk on the sidewalk,0
he is calling his wife to tell he will be coming late. //n a man is calling his wife,0
a white dog with curly hair runs on the sand with a stick. //n a white dog with curly hair plays with a stick,0
a bunch of people walking down a set of stairs. //n a bunch of people walking down a set of stairs,0
the girl with the wide eyes has a marker hanging from her nose. //n the girl with wide eyes has a marker hanging from her nose,0
"three women in elaborate costumes hold up ""i love you"" cards. //n three women in elaborate costumes hold up cards",0
a man wearing a gray jacket and blue shorts is riding a bike. //n a man in a gray jacket and blue shorts is riding a bicycle,0
an extreme cyclist flying through the air on his green bike in a rural area //n a bicycle riding through the air in a rural area is the extreme bicycle rider,0
a group of men wearing red and yellow walking. //n a group of men walking,0
a man in a red jacket and helmet is riding a bike. //n a person in a red jacket and helmet is riding a bike,0
a dog bounding across the sandy landscape in front of people watching. //n a dogs is running across the sandy landscape,0
race dog# 2 is ahead of a few other dogs. //n some dogs are racing,0
a man sitting and leaning against a pole holding a small animal. //n a man sitting and leaning against a pole holding a pet,0
a line of people making poses in front of a camel statue. //n a line of people are posing,0
a man putting on geisha like makeup in a mirror wearing a white shirt //n the man wears a white shirt,0
a group of people sit on a deck. //n a group of people sit on the deck,0
two husky little boys in black dress shirts with longish haircuts stand behind the seated woman in the white blouse. //n two little boys in black dress shirts standing behind the seated woman in the white blouse,0
"a man who bears the number 53, competes in a race in the snow. //n a man wearing the number 53 competes in a sport",0
a man holding a young boy so he can cross the monkey bars at the playground. //n a man holds a child,0
a man in a green long-sleeved shirt with a chain wallet in his pocket is tattooing a shirtless man with large ggauged earrings in his ears. //n a man is tattooing a shirtless man,0
a man in a fedora looks surprised. //n a person in a fedora looks surprised,0
"a man in a military uniform stands next to what appears to be a military k-9 dog, with a loudspeaker in the foreground, and other military personnel and military vehicles in the background. //n a man in a military uniform stands next to a military k9 dog with a loudspeaker in the foreground and other",0
"an asian woman, stands at a checkout counter, holding money in her hand. //n a woman stands at a checkout counter",0
a girl driving a rickshaw at night with a man as her passenger. //n a girl is driving after dark,0
a gray dog with a matching collar standing beside a tractor. //n a dog with a matching collar is standing beside a tractor,0
baby loving his or her first time in the swing. //n a baby loving his or her first time in the swing,0
people watching at the arts in exhibition. //n there were people watching at the art exhibition,0
a little girl in a red and pink floral shirt at an outdoor water fountain. //n a little girl in a pink and red shirt at an outdoor fountain,0
a brown dog looks up while a person's fingers are in its mouth. //n a brown dog is looking up while a persons fingers are in its mouth,0
a child holds a soccer ball above their head while a group of seated people watch. //n a child holds a soccer ball above their head,0
a man standing on a railroad track taking a picture of the water between two bridges. //n a man takes a picture of the water,0
a blond woman in a long dress sings while a man plays trumpet. //n a blonde woman in a long dress sings and a man plays trumpet,0
many men on the back of a pick up truck going down a road. //n many men on the back of a truck going down a road,0
there is a massive crowd by oxford circus station. //n there is a huge crowd at oxford circus station,0
a man wearing a tie is talking to two women. //n the man wearing a tie is talking to someone,0
a man in green is holding a hose that is connected to an airplane. //n a person holding a hose,0
a woman with a tissue in her hand. //n a woman with a tissue in her hand,0
a construction worker overseeing someone digging with a machine. //n a construction worker overseeing someone digging a hole,0
