text,labels
"This is the heart of Mumbai's teeming street life, where Indians from the entire subcontinent compete with lively Maharashtrans in the bazaars. //n Bazaars are competitive and are located in the heart of Mumbai.",0
"sure and that's that's held in by two bolts and a bracket and a plug of wire in the bottom of it no //n It's held by two bolts, a bracket, and plug of wire, right?",0
Look at the landscape of his life and you'll see a boneyard. //n His life is dull and boring. ,0
At last that worthy made his appearance. //n He appeared.,0
"The university had to underwrite the costs of moving the institute's archives and library to a lavish new space at the Palais Fanto in Vienna, where its budget will be tripled in size. //n Their university doctored the costs of moving the institute's library to a new place.",0
do not ask me to believe that any man could be so idiotic!  //n Don't think I'd think a man could be so idiotic! ,0
Exchange transactions with the  revenue //n It deals with transactions of earnings.,0
"In the first affidavit, starting at Paragraph 41, you'll find a list of components that are allegedly part of Internet Explorer. //n The parts of Internet Explorer have been put on a list.",0
There is one other I know who may help. //n I know somebody who might be able to help. ,0
"My husband works in health care, and we often discuss related issues. //n My husband and I often discuss health care related issues.",0
"Despite these formidable challenges, Japan will probably end up confounding the pessimists. //n Japan faces challenges in confounding pessimists.",0
"Stay warm, Johnette //n Don't let the cold get you, Johnette.",0
"The fast road travels the length of the eastern shore of Bassenthwaite Lake; the slower, and more picturesque, route leads through Whinlatter Forest. //n If you want to get there quickly you should take the route by the lake.",0
Why is NASA letting the old bird lift off? //n Why has NASA supported the lift off of the old bird?,0
Certainly not. //n Definitely not.,0
5. What are the Implications of Current Fiscal Policy Choices for Future Living Standards? //n Future Living Standards are impacted by Current Fiscal Policy.,0
"Located at the croseoads between north and south, Lyon was the ideal choice as the Roman capital of Gaul. //n Lyon was chosen as the Roman capital of Gaul for its central location.",0
5 million for grants to local legal services programs. //n A large deal of money has been allocated to local services.,0
One is the use of air conditioning simulation and the second is for the use of full environmental cells for air conditioning testing. //n They use air conditioning in the simulation.,0
well i haven't uh i've been working in my own home for just um about the last three years but so i can just wear whatever i want around the house but before then i taught taught at the University of Houston and um //n For the last 3 years I've been working from home.,0
"and at the time i was a real mess i mean uh i was eating poorly i you know my cholesterol was everything was borderline my blood pressure was borderline my cholesterol was borderline but since then uh and it had nothing to do with the life track thing but but just just i think well maybe it did you know it makes you think you know we've changed our eating habits dramatically i mean when uh when the phone rang we were making granola um //n I was in bad shape at the time, health-wise.",0
"Yes, audit committees of the board interact with and recommend which audit firm to retain for approval by the shareholders. //n The board's audit committees recommend which audit firm to retain.",0
"So deep did he think that he neither saw, nor heard, nor felt anything until the tip of the blade touched the side of his neck. //n The blade touching his neck made him realize that he had saw, heard, and felt something.",0
no something happens then what //n What happens after something happes?,0
Starr was putting his own guys to sleep. //n Starr was putting his own to sleep. ,0
um i don't i don't really know about that uh uh if well uh i think i think it's it's only it only applies to certain a very few types of crimes uh murder and i think kidnapping could carry death penalty as well i'm not sure what how what the range is for uh for the crimes that uh would merit a death penalty //n Some crimes merit the death penalty. ,0
"A statue of Teixeira stands outside the town's 15th-century parish church, Igreja Matriz. //n Outside the Igreja Matriz church is a statue.",0
It would have been very risky. //n It is very risky.,0
"Montgomerie wandered around the green, waiting for total silence. //n Montgomerie waited for a moment of quiet while walking on the green.",0
Examples include the  //n Are included in the examples the,0
i have two //n I have 2. ,0
it is in order to continue to to grow and i i always think that i'll be able to do it and then i inevitably discover that i have no innate music talent relative to composition and that i struggle and really can't quite understand what is that other people take for granted //n i'm not very naturally talented at composing music,0
"Charlotte and the nation have come far, and we can hope that integration may someday endure without a conscious effort to preserve it. //n Charlotte, along with the nation, have come a long way.",0
Kerkez tavu u (Circassian chicken) is a classic dish of chicken fillet cooked in a sauce flavoured with ground walnuts and paprika. //n Ground walnuts are an ingredient of Circassian chicken.,0
"These pictures--including one depicting a party held, incongruously, in one of the Town Hall chambers--have a dreamlike aura. //n After a party was held at the Town Hall chambers, dreamy photos emerged.",0
(I fed the family alibi to the Washington Post when I quit my Washington job in 1994. //n I quit my job in Washington in 1994,0
"Today's Jamaican population is a mixture of African and English, with Spanish, Indian, and a smattering of Portuguese Jews, Germans, Welsh, and Scots. //n The Jamaican population is really diverse with variety of ethnicity.",0
'Indeed it is. //n Yes it is. ,0
What would have happened next?  //n I don't know what was bound to happen in the future.,0
"yeah well if you had to you could climb up in there and do what you needed to //n If it was necessary, you could climb up and do what you had to",0
Figure 3.5 is not solely a warning. //n Figure 3.5 is a warning.,0
But nothing has replaced it. //n Nothing has replaced it.,0
"She fell, vomiting blood into the dirt. //n She fell to the ground.",0
blood pressure yeah they sit there in the cafeteria sometimes and take that on your way out //n They take your blood pressure in the cafeteria.,0
and he said oh it's going to be just about four hours well  he was gone the whole day and he said well all i got done was the taping around //n He told us it was only going to take approximately four hours.,0
"Under orders from Washington, Legal Services of New York is moving to take more control of its neighborhood law offices, but one of those offices, in the Bronx, refuses to play along and is taking its main funder to court to stop it. //n The Legal Services of New York is trying to have more control of the law offices in its area.",0
A participant added that earlier mandatory internal control reporting probably would have surfaced problems with ineffective boards of directors and audit committees. //n A participant added that earlier mandatory internal control reporting probably would have surfaced problems with ineffective boards of directors and audit committees.,0
"And the sky is cracking and falling, as you have seen for yourself. //n The sky is breaking and falling.",0
This offered a more natural habitat for animals and a clearer view for visitors. //n The visitors were given clearer views because of it.,0
"Besides, when I was boy, I dreamed, as all boys do, of running off to the circus. //n All boys have dreams.",0
"Individuals, who are not commuter aliens because they live on the U.S. side of the border, travel between Mexico and the United States to shop or visit family members as a daily routine of life. //n Some people live and work in the U.S., but visit their families daily.",0
China policy means that this cannot be guaranteed. //n This can't be guaranteed because of China Policy. ,0
"The colonial government could not, however, hold back the tide of change sweeping the Caribbean. //n The tide of change could not be stopped by the government.",0
The thermometer registered 80 degrees in the shade.  //n The thermometer said it was hot.,0
"In that instance, the public was probably expressing disapproval of the press. //n The general public dislike the press.",0
"Standing virtually opposite the Sorbonne's rue des Ecoles entrance, at 6 place Paul-Painleve, are the massive brick ruins of the ancient Roman public baths. //n The massive brick ruins of the ancient Roman public baths are across from the Sorbonne's rue des Ecoles entrance.",0
"Democrats, unwilling to take another beating, folded, voting unanimously for the bill in full committee. //n The Democrats had been defeated before, and they didn't want that to happen again.",0
In June you can watch dealers haggling over heaps of white silkworm cocoons. //n During the summer months dealers barter for piles of silkworm cocoons.,0
"With respect to subsection 603(c), the analysis describes several alternative means of assessing fees for small entities that might lessen the economic impact of the rule on them. //n Alternative means of assessing fees for small entities could help small entities.",0
i know Arkansas was good i can't believe //n Arkansas was good.,0
That's not just bogus //n It isn't just false,0
Meanwhile he says of the  All the eyes are on him. //n He says eyes are upon him.,0
We'll just make it to Fena Dim before it hits. //n We will barely make it to Fena Dim before it strikes.,0
and all of the roads would be clear you'd still have the snow on the yard //n There would be snow on the yard but the roads were clear.,0
"Accordingly, we submit a total of cases closed for 1999 of 924,000. //n 924,000 cases were closed in 1999.",0
"Essentially, a patient in this position is uninsured. //n In this position, a patient is uninsured.",0
"The helicopter had been drafted into military service, so we took a train back down to Large. //n We took the train back to Large.",0
"How horrid you are, Tommy. //n You are a terrible person, Tommy.",0
The failure to execute a single principle may render the others less effective. //n The others may be rendered less effective due to the failure to execute a single principle.,0
"In fact, if there's one thing that is unequivocally true about M&amp;A activity, it's that companies dramatically underestimate how much it will cost and how long it will take to make two companies--with their attendant managerial hierarchies, corporate cultures, and computer systems--into one. //n Companies always think it will cost less than it does.",0
Congress did not consider abortion to be within its family planning objectives. //n Abortion was not part of Congress's family planing goals.,0
Tenants of mobile home parks often feel forced to move when conditions become intolerable. //n Tenants of the parks feel like they have to move.,0
Among the reasons offered for Japan's lengthy slowdown is poor investment choices due in part to its less developed financial markets in which savers had fewer options and were left with low returns. //n The Japanese economy has slowly declined.,0
Hong Kong Island formally became a British possession two years later in 1843. //n Hong Kong was later controlled by the British.,0
big garage a big basement just like my parents house except for on the water //n It was just like my parents house only it was on the water. ,0
yeah and the other thing we have that i like to check sometimes is um Talking Fingers do you have that //n Do you have Talking Fingers?,0
There are millions of worlds suitable for them in the Galaxy. //n The Galaxy holds many worlds that would be suitable.,0
"In winter, the gaur, the world's largest wild ox, almost 2 m (6 ft) high at the shoulder, comes out of its hideaway in the Siwalik Hills on the park's southern edge in search of young grass. //n In the winter months the guar feeds on grass in the park.",0
The CIO recruited an IT management team that understood both the business and technical sides of the enterprise. //n CIO recruited an IT management that can understand business and technical matters,0
"This amendment would authorize federal civilian employees, including justices and judges, who receive promotional items incident to using government procured travel or transportation services, or such services accepted from non-Federal sources pursuant to 31 U.S.C. //n This would authorize federal employees, people who work for the government.",0
"Generally, LC mail is lighter than AO mail. //n AO mail is almost always heavier than LC mail.",0
"When asked if she believes Juanita Broaddrick's allegations, Lewinsky opines that it was a mutually consensual but unpleasant encounter for  Twenty years ago, women were not apt to say no. //n Monica Lewinsky was asked about allegations made by Juanita Broaddrick.",0
"Hiking is the simplest and most exhilarating way of seeing the countryside, whether in the Dolomites or the Alps, around the lakes and national parks, or merely trekking through the rolling hills of Tuscany or Umbria. //n Along the Alps and hills is where hiking is where at it's most fundamental and invigorating.",0
"That was some fun watching how the giant two-headed lizard's constant bickering among itself eventually led to its extinction, a lesson for us all and especially for my Uncle Morty and Aunt Bernice. //n It was fun seeing the two-headed lizard argue with itself and how that led to its own demise.",0
"The empire was further diminished by the loss of North Africa and Italy, and was brought to the brink of civil war by the Iconoclastic Crisis, before enjoying another brief golden age under Basil II (976 1025). //n North African and Italy came close to civil war.",0
"Could the strychnine have been administered in that?"" //n Is it possible the drug was delivered by that method?",0
"The agency reviewed this rule under Executive Order 12998, Civil Justice Reform, and determined that the provisions of the final rule are not retroactive and that they //n Agency reviews directly cite legislative code.",0
yeah he didn't they didn't let him have quite the the flair that uh Mike Riley had //n They didn't let him have as much of a chance to shine as they did for Mike Riley.,0
Her eyes dilated with terror. //n Her eyes grew bigger with fear.,0
"Since communism closed shop in Russia, all the volunteers have disappeared. //n When communism disappeared in russia, so the the volunteers",0
yeah a lot more appointee's i guess makes him carry a lot more weight //n There is a direct relationship between the number of appointees and the weight he has to carry.,0
"The oldest part of the palace, the James V Tower (once called the Great Tower), is for many the highlight of the tour. //n Many people consider the James V Tower the best part of the tour.",0
"This guide is one of a series of GAO publications, listed in appendix I, that are intended to define actions federal officials can take to better manage their information resources. //n GAO has a series of publications.",0
Gauve looked at him and frowned. //n He had a frown on his face.,0
um-hum i built a i built a three bedroom Colonial home with one and a half baths up and down //n I constructed a 3 bedroom colonial house with one and a half bathrooms.,0
But shuffling dollars from one column to another is not the same as creating wealth. //n Shuffling dollars is different from creating wealth. ,0
"He judged the Creoles honest but lazy and illeducated, their town ugly and filthy though his horror at the city's sanitation was understandable; he would lose two wives to yellow fever in New Orleans. //n He thought the Creoles were lazy and uneducated, but he judged them honest.",0
"In family situations, for example, lawyers must ensure that powers of attorney and guardianships are used to serve only the person transferring or losing rights. //n They need to focus on the rights of the individuals or lack of rights.",0
there was one here recently that comes to mind that's about a woman that uh this is ridiculous i mean it's almost uh it'd be funny if it wasn't so so sad i mean this woman this woman went out and hired somebody to uh //n This woman here went and hired someone recently to do it.,0
The nearby Musee de Normandie makes a handsome introduction to regional folklore. //n The museum de normandie is a great place to start discovering regional folklore. ,0
His eyes were gold-amber and shone in the moonlight when he looked to Ca'daan. //n The moon was bright.,0
"Another world unto itself, the exhilarating chaos of Naples commands its magnificent bay, the visible isles of Ischia and Capri, and the ruins of Pompeii in the shadow of Vesuvius, its still active volcano. //n Vesuvius is still active.",0
"3 billion per year (1997 dollars). //n In 1997 dollars, every year there are three billion.",0
"Of note is the methodological detail given on project selection, data collection, analysis, and case format. //n The methodological detail regarding collecting data, analyzing the data, case format and how to select a project, is very important.",0
yeah well Tigon is part of GTE //n Of course Tigon is included within GTE.,0
"By contrast, approximately 6,500 cases were closed by the organization last year. //n They were able to close over 6,000 cases that year.",0
Newsweek 's cover story on fat argues that being fit is more important than being thin. //n It is possible to be overweight and still have a good fitness level.,0
Lash is associate dean at the University of Southern California Law School. //n The University of Southern California Law School has an associate dean named Lash.,0
"Furthermore, few frequent flyer seats were available at desired travel times, transfers of free tickets to other employees took time and effort, and employees who flew on different airlines often took a long time to accumulate enough miles for free trips. //n Frequent flyer seats were available in small number at desired times of travel.",0
"My box is at Paddington."" //n My box is located at Paddington.",0
Tourism is now the biggest industry in the Lake District. //n The Lake District is a tourist destination.,0
"Or will they stay the course and ask government to do more with less? //n But will they stay on course, asking government to use less and get more done?",0
i'm twenty nine //n My age is twenty nine years old.,0
nah they won't pay for it they've i think they have maybe two people a year go get get their PhD //n only two people get their PhD each year so there is little money available,0
and um who are the other two he stole two associates //n He stole two associates,0
"Mission Impossible is the essay in which Fish's scariest side emerges in clear view. //n In Mission Impossible, we see Fish's scariest side.",0
"like constantly it seemed like but fortunately i had small children and i didn't have to go and it's not that i mean i think everyone should have to serve on the jury it's just that //n Because I had small children, I did not have to serve jury duty",0
Definitions will be clarified for measures to be used in 2003 for quantifying the reach of web-based legal education and pro se assistance models. //n Definitions will be clarified for measures to be used in 2003.,0
Lennox Lewis defeated Evander Holyfield to become the world heavyweight boxing champion. //n Lewis beat Holyfield.,0
"In other words, it was winter underclothing.  //n To rephrase, it was underwear for winter.",0
Continue round the city seawalls to the northernmost corner and you will come to the entrance to the Cityel. //n The Cityel has an entrance.,0
For a moment he had a vision clear and terrible in his mind. //n He had terrible in his mind.,0
The American Psychiatric Association does not formally recognize sex addiction as a mental disorder. //n The American Psychiatric Association does not formally distinguish sex addiction as a mental disorder.,0
"At the back of the cloister of Santa Croce's Franciscan monastery adjoining the church, Brunelleschi's Pazzi Chapel (Cappella dei Pazzi) is a little gem of Renaissance elegance designed in 1443. //n Brunelleschi's Pazzi Chapel is located very close Santa Croce's Franciscan monastery.",0
"Where he tries to lay out a policy agenda, as in his recent book The Future of American Progressivism (co-written with Roberto Mangabeira Unger), I think he oscillates between dreary, conventional ideas (public financing of campaigns, class-based rather race-based affirmative action, a consumption tax) and utterly impractical ones (a modified parliamentary system, explicit economic redistribution, mandatory voting). //n He tends to go from dreary ideas to impractical ones. ",0
"Later in 2002, we were able to study the 2001 data. //n We were able to take a further look at the 2001 data.",0
"Farmland begins at the very edge of the cities, and the fields are full of activity whatever the season. //n There is always activity in the farmland.",0
"The Romans ruled a pagan empire, but the Aegean had an important influence on the early development of Christianity. //n The early development of Christianity was heavily influenced by the Aegean.",0
We would like to acknowledge the following private sector and government executives whose advice and assistance throughout this project has been invaluable. //n The following executives have provided us with invaluable advice and assistance.,0
"There are two hypostyle halls with well-preserved papyrus columns and in the Corridor of the Kings in the southwest wing, you will find 76 cartouches listing Pharaohs throughout the ages. //n You will find 76 cartouches that list Pharaohs throughout the ages in the Corridor of the Kings.",0
yes there was not there's not supposed to be any reason to use this education or this brain that you might have for anything other than your house and your children and how clean can the the bathroom floors be on any given day //n You're supposed to use your brain only for practical day to day living.,0
It's jolly difficult to know how to treat him. //n It's hard to know how to treat him.,0
"From 1941 to 1944, all of Poland fell under Nazi occupation, and the country became the focus of Hitler's campaign to exterminate all Jews and non-Aryans. //n Poland became Hitler's focus for Jew and non-Aryan elimination.",0
"Your best friend/replacement matron of honor, herself, lives out of state. //n The person who is your replacement matron of honor doesn't live in this state.",0
The third installment in McCarthy's trilogy about cowboys in the mid-20 th century seals his canonization. //n McCarthy has a trilogy.,0
"Entertainment, from music to old-time melodrama, is offered all around the park. //n Various types of entertainment can be found all around the park.",0
"General Accounting Office, 441 G Street NW, Room 7149 Washington, D.C. 20548 //n General Accounting Office, on the NW side of town in Washington D.C.",0
uh well it's been very interesting //n It has been very intriguing. ,0
"Emperor Ashoka commanded his edict-pillars to be built within the monasteries and stupas, of which he had thousands constructed. //n Emperor Ashoka instructed thousands of his edict pillars to be built.",0
"British Shakespeare scholars remain skeptical, both of the death mask's authenticity and of the possibility of discovering Shakespeare's true face. //n British scholars believe that it is impossible to know Shakespeare's true face.",0
It's hard to appreciate today just how novel both Mundell's statement of the issues and the way he tried to resolve them were at the time. //n Mundell gave novel statements on the issues.,0
"Here you will find one of Madeira's few sugarcane mills still working, pumping out steam as it processes the sugarcane to make aguardente, the local liquor. //n Aguardente, a local liquor is made at the sugarcane mills.",0
But the young state was soon engaged in another crisis with an Arab neighbour. //n But the young state was soon starting another conflict.,0
what grade oh did you what did you teach //n What grade did you teach? ,0
"It was not uncommon for several families and their animals to share one room in crowded shantytowns. //n Often, families would own multiple animals and live with them.",0
"Get out of bed.""  Expecting the worst, he swung his feet over the side and sat up. //n He expected the worst as he prepared to get out of bed. ",0
That's the curious part about speaking the truth. //n That's what's interesting about being admitting.,0
'What are you using for a brain?' //n What is it that you use as a brain?,0
"In Georgia, the rules of professional responsibility would limit representation to matters that could be quickly settled while the client was still in the United States. //n Some matters can be settled while the client is still in the United States",0
"I would like to say Tolly was working for evil, my grandfather for good, but I don't know if it's that simple. //n It's possible that Tolly and my grandfather weren't on the same side, but I'm not sure.",0
"The listserv I'm on--subscribe by sending the message sub politics [your name] to listserv@aloo.netaxs.com--has not yet focused on the campaign, but will as Iowa and New Hampshire beckon. //n You can subscribe to my listserv.",0
"The rue des Francs-Bourgeois ends at what most agree is the loveliest residential square in Paris, place des Vosges. //n Most people agree that the place des Vosges is the loveliest residential square in Paris.",0
"yeah well see and there's another thing about the justice system that i don't like and there's a lot of people that tell me that that maybe my thoughts are wrong i came from California //n There is something else I don't like about the justice system, but a lot of people tell me that my thinking is wrong, perhaps because I am from California.",0
"As a result, the ratio of the number of payments made by mail to the number of bills received in the mail has dropped from 62. //n Because of this, the ratio of mailed in payments to the number of bills received in the mail has gone down. ",0
Blockades have always been regarded as acts of war. //n Blockades are regarded as acts of war.,0
"Reese, what'd you think 'bout Bayliss? //n Reese knows Bayliss.",0
His hair was disheveled and dust covered his face and body. //n He had dust on himself along with messy hair.,0
But none of these revelations improves the case that Hollywood Communism was a significant threat to democracy. //n A big threat to democracy was Hollywood Communism.,0
And so a comedian's success creates his failure. //n The comedian's success came with some failures as well.,0
"Together with effective control of the rubber and tin industries, the British now firmly held the reins of government. //n The British were able to control the government by running the rubber and tin industries.",0
Lakeland Sports Days //n Lakeland Athletic Days.,0
so what kind of camping do you like //n What is your preference with regards to camping types?,0
and um he uh he works over in Maryland //n He is employed in Maryland.,0
For me to deal with this is almost impossible in a standard stall. //n A standard stall is not okay for dealing with this.,0
"After discussing the comments, VA again stated that the effective date of the rule would be November 25, 1991. //n VA had stated the effective date of the rule before.",0
The nearby Arch of Constantine celebrates the fourth-century emperor's battlefield conversion to Christianity. //n The emperor's conversion is celebrated by the Arch of Constantine.,0
"Once dead, he had to settle for this spot in front of the Scuola of San Marco, a clever Venetian solution. //n The Scuola of San Marco is located in Venice.",0
"22 To put these earnings into perspective, the median annual earnings //n The earnings are being put into perspective.",0
so a lot of the the people can go you know to uh a good school //n So that many of the people can attend a decent school. ,0
that was totally different you know you couldn't be a political figure if you were in Vietnam probably //n Being a political figure in Vietnam would be difficult,0
"While biological mechanisms for this effect have not yet been definitively established, the weight of the available epidemiological evidence supports an assumption of causality. //n Current epidemiological evidence shows some causality.",0
One of them offered her a tour of their town and she accepted. //n She and her group were offered a tour of their own and she accepted. ,0
yeah i understand did you exercise between your first child and your second //n Did you work out after your first child and before the second?,0
